scope,product,category,signal_family,model_type,horizon,passive_proxy_pnl,taker_proxy_pnl,signal_corr,positive_days,day_count,positive_blocks,block_count,bidirectional
full,PANEL_2X2,PANEL,breakout_high,breakout,50,80037.25,-29559.89999999998,0.0036051232217549,2,3,15,30,0
full,PANEL_2X2,PANEL,breakout_low_reversal,breakout,50,336797.5,270551.3000000001,0.0391914762922513,3,3,24,30,0
full,PANEL_2X2,PANEL,momentum,statistical/time-series,100,-199657.0,-154258.15000000002,-0.0207141655278124,1,3,11,30,1
full,PANEL_2X2,PANEL,reversal,statistical/time-series,100,176793.0,90201.84999999998,0.0207141655278124,2,3,19,30,1
full,PANEL_2X2,PANEL,vol_norm_momentum,statistical/time-series,100,-174383.75,-162117.60000000015,-0.020330616159988,1,3,12,30,1
full,PANEL_2X2,PANEL,vol_norm_reversal,statistical/time-series,100,151746.25,98882.39999999983,0.020330616159988,2,3,18,30,1
full,PANEL_2X2,PANEL,rolling_mean_reversion,statistical/time-series,100,175685.0,215953.45000000004,0.0131320093512785,3,3,17,30,1
full,PANEL_2X2,PANEL,breakout_high,breakout,100,-159287.5,-239636.25000000015,-0.0296104911326125,1,3,9,30,0
full,PANEL_2X2,PANEL,breakout_low_reversal,breakout,100,97653.25,-34393.90000000002,0.005071412609522,2,3,19,30,0
full,PANEL_2X2,PANEL,momentum,statistical/time-series,200,2648.75,-123262.85000000036,-0.0359609957451649,1,3,11,30,1
full,PANEL_2X2,PANEL,reversal,statistical/time-series,200,-24951.25,60647.149999999645,0.0359609957451649,2,3,19,30,1
full,PANEL_2X2,PANEL,vol_norm_momentum,statistical/time-series,200,-71192.25,-5240.650000000256,-0.0316689837459338,2,3,10,29,1
full,PANEL_2X2,PANEL,vol_norm_reversal,statistical/time-series,200,49097.75,-56610.650000000256,0.0316689837459338,2,3,19,29,1
full,PANEL_2X2,PANEL,rolling_mean_reversion,statistical/time-series,200,470278.0,362952.9999999997,0.0538117287328955,3,3,22,30,1
full,PANEL_2X2,PANEL,breakout_high,breakout,200,-422992.75,-309750.7000000004,-0.048056863577746,1,3,5,28,0
full,PANEL_2X2,PANEL,breakout_low_reversal,breakout,200,1176361.0,713525.5499999995,0.0667832996293706,2,3,21,28,0
full,PANEL_2X2,PANEL,momentum,statistical/time-series,500,3650682.5,3618145.15,0.0882221837612376,3,3,9,24,1
full,PANEL_2X2,PANEL,reversal,statistical/time-series,500,-3671517.5,-3676644.85,-0.0882221837612376,0,3,15,24,1
full,PANEL_2X2,PANEL,vol_norm_momentum,statistical/time-series,500,3665562.75,3588588.8000000007,0.082574642014156,3,3,9,25,1
full,PANEL_2X2,PANEL,vol_norm_reversal,statistical/time-series,500,-3686217.25,-3646641.1999999993,-0.082574642014156,1,3,16,25,1
full,PANEL_2X2,PANEL,rolling_mean_reversion,statistical/time-series,500,-2313484.0,-2556624.7,-0.0782238058641668,1,3,20,29,1
full,PANEL_2X2,PANEL,breakout_high,breakout,500,4253500.25,4101444.15,0.1765538430454162,3,3,7,22,0
full,PANEL_2X2,PANEL,breakout_low_reversal,breakout,500,1570701.25,1087011.1999999995,0.0400365840798856,2,3,18,25,0
full,PANEL_2X2,PANEL,category_mean_reversion,category/basket,1,2274.75,-10906.45,0.0097729435549742,2,2,7,11,1
full,PANEL_2X2,PANEL,category_median_reversion,category/basket,1,-231.25,-23979.55,0.0102206825423616,1,2,5,10,1
full,PANEL_2X2,PANEL,semantic_curve_residual,semantic/name-curve,1,8560.25,-20193.599999999995,0.0127885461746286,2,2,9,11,1
full,PANEL_2X2,PANEL,basket_residual,category/basket,1,2274.75,-10906.45,0.0097729435549742,2,2,7,11,1
full,PANEL_2X2,PANEL,pca_factor_residual,factor/research-only,1,2274.75,-10906.45,0.0097729435549742,2,2,7,11,1
full,PANEL_2X2,PANEL,order_book_imbalance,microstructure,1,18784.0,-5188.949999999998,0.0233336278335878,3,3,23,30,1
full,PANEL_2X2,PANEL,microprice_edge,microstructure,1,18784.0,-3669.249999999998,0.0159269976241276,3,3,23,30,1
full,PANEL_2X2,PANEL,spread_depth_imbalance,microstructure,1,18784.0,-4607.899999999997,0.0200666857436241,3,3,23,30,1
full,PANEL_2X2,PANEL,lead_lag_from:PANEL_1X2,lead-lag,1,-22117.25,-42232.5,-0.0059847168679896,0,3,5,30,1
full,PANEL_2X2,PANEL,lead_lag_from:PANEL_1X4,lead-lag,1,-10019.75,-31653.349999999995,-0.0083625968912637,1,3,14,30,1
full,PANEL_2X2,PANEL,lead_lag_from:PANEL_2X4,lead-lag,1,-16725.75,-29543.549999999992,-0.0003410172985007,0,3,7,30,1
full,PANEL_2X2,PANEL,lead_lag_from:PANEL_4X4,lead-lag,1,-18652.75,-38182.34999999999,-0.0005894122156331,0,3,10,30,1
full,PANEL_1X4,PANEL,momentum,statistical/time-series,1,-15113.75,-44774.59999999999,-0.0016088615115088,1,3,12,30,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,1,-7933.75,-20014.6,0.0016088615115088,1,3,13,30,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,1,-19184.75,-36768.35,-0.0016323671224003,0,3,8,30,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,1,-3414.75,-26498.349999999995,0.0016323671224003,1,3,14,30,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,PANEL_1X4,PANEL,breakout_high,breakout,1,-15238.25,-44825.09999999999,-0.0016825026785674,1,3,12,30,1
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,1,-7818.25,-19985.099999999995,0.0016825026785674,1,3,13,30,1
full,PANEL_1X4,PANEL,momentum,statistical/time-series,2,-20924.0,-29286.65,-0.0069989740343912,0,3,13,30,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,2,-2524.0,-36806.65,0.0069989740343912,1,3,12,30,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,2,-17507.25,-34136.45,-0.0085627919826965,1,3,14,30,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,2,-5057.25,-29176.449999999997,0.0085627919826965,2,3,15,30,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,2,-3476.25,-19659.09999999999,0.0062834436588849,1,3,15,30,1
full,PANEL_1X4,PANEL,breakout_high,breakout,2,-22137.5,-33658.04999999999,-0.0063525281983924,0,3,10,30,1
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,2,6507.0,-20100.699999999997,0.0080719374240668,2,3,18,30,1
full,PANEL_1X4,PANEL,momentum,statistical/time-series,5,-20218.0,-35771.65,-0.00298242827317,0,3,9,30,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,5,-3378.0,-29061.65,0.00298242827317,1,3,14,30,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,5,-15897.75,-19747.500000000004,-0.0040179973538892,1,3,14,30,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,5,-6677.75,-43567.50000000001,0.0040179973538892,1,3,14,30,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,5,3917.0,-31074.650000000005,0.0089071020365719,2,3,15,30,1
full,PANEL_1X4,PANEL,breakout_high,breakout,5,262.75,-21674.950000000004,-0.0037543214631595,1,3,11,30,1
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,5,21080.25,-15144.200000000004,0.0078589624525112,1,3,17,30,1
full,PANEL_1X4,PANEL,momentum,statistical/time-series,10,162.25,-34756.70000000001,0.0040998294637201,2,3,13,30,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,10,-23547.75,-31716.70000000001,-0.0040998294637201,1,3,15,30,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,10,-2594.0,-40164.250000000015,0.0064183283005689,1,3,14,30,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,10,-19964.0,-23014.25000000001,-0.0064183283005689,1,3,15,30,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,10,-9793.25,-44703.70000000001,-0.0022879614427712,1,3,14,30,1
full,PANEL_1X4,PANEL,breakout_high,breakout,10,32113.0,-17862.450000000023,0.0088962019513478,1,3,14,30,0
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,10,29687.25,-6749.6000000000095,0.004356483798323,2,3,17,30,1
full,PANEL_1X4,PANEL,momentum,statistical/time-series,25,174114.75,92336.25,0.0430740695737478,2,3,19,30,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,25,-197375.25,-157803.75,-0.0430740695737478,1,3,10,30,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,25,158739.75,128683.05000000002,0.0427380422332641,2,3,18,30,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,25,-181240.25,-191806.95,-0.0427380422332641,1,3,12,30,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,25,-152834.25,-142104.45,-0.0281308867397933,0,3,10,30,1
full,PANEL_1X4,PANEL,breakout_high,breakout,25,148512.25,87959.44999999998,0.0344547117724184,3,3,15,30,0
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,25,-156363.25,-161244.34999999998,-0.0307432544412185,1,3,16,30,0
full,PANEL_1X4,PANEL,momentum,statistical/time-series,50,451620.25,328829.60000000003,0.0901672725570135,3,3,18,30,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,50,-474549.75,-393400.3999999999,-0.0901672725570135,0,3,12,30,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,50,422279.25,288897.90000000014,0.0888155263727359,3,3,18,30,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,50,-444690.75,-351692.09999999986,-0.0888155263727359,0,3,12,30,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,50,-462688.75,-355505.35,-0.0810897483215011,0,3,12,30,1
full,PANEL_1X4,PANEL,breakout_high,breakout,50,315120.25,203654.20000000007,0.0681845799947517,2,3,12,30,0
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,50,-495465.0,-421076.8999999999,-0.0937793600094895,0,3,15,30,0
full,PANEL_1X4,PANEL,momentum,statistical/time-series,100,1117753.75,781780.6,0.135410185120329,3,3,17,30,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,100,-1140436.25,-845889.4,-0.135410185120329,1,3,13,30,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,100,1085995.25,811216.0,0.1348506837005596,3,3,16,30,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,100,-1108124.75,-873124.0,-0.1348506837005596,0,3,14,30,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,100,-937640.5,-656829.2,-0.1308387497150958,0,3,13,30,1
full,PANEL_1X4,PANEL,breakout_high,breakout,100,1090543.75,752639.9499999998,0.1269515910020794,3,3,13,29,0
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,100,-643978.5,-319318.1,-0.1140804453444489,1,3,15,29,0
full,PANEL_1X4,PANEL,momentum,statistical/time-series,200,1442653.25,895351.1499999999,0.1234675492953011,1,3,15,27,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,200,-1464626.75,-956958.85,-0.1234675492953011,2,3,12,27,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,200,1608970.0,950157.0999999996,0.123600719970055,1,3,15,28,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,200,-1630450.0,-1010212.9000000004,-0.123600719970055,2,3,13,28,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,200,-2209722.25,-1488402.7000000002,-0.1300829221033894,1,3,12,29,1
full,PANEL_1X4,PANEL,breakout_high,breakout,200,2449344.25,1658888.8999999992,0.1430459806626952,2,3,11,24,0
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,200,-629707.25,-186550.5,-0.0898878991315389,1,3,13,26,0
full,PANEL_1X4,PANEL,momentum,statistical/time-series,500,660271.25,367240.3999999999,0.1020107254882216,1,3,7,23,1
full,PANEL_1X4,PANEL,reversal,statistical/time-series,500,-680778.75,-424469.6000000001,-0.1020107254882216,2,3,16,23,1
full,PANEL_1X4,PANEL,vol_norm_momentum,statistical/time-series,500,254739.75,-88963.05000000022,0.0977177868226207,1,3,6,23,1
full,PANEL_1X4,PANEL,vol_norm_reversal,statistical/time-series,500,-274870.25,33016.94999999995,-0.0977177868226207,2,3,17,23,1
full,PANEL_1X4,PANEL,rolling_mean_reversion,statistical/time-series,500,-3453226.25,-2577905.1500000004,-0.1533630264566643,2,3,16,25,1
full,PANEL_1X4,PANEL,breakout_high,breakout,500,3563213.5,2014383.5,0.1179819935132193,1,3,5,18,0
full,PANEL_1X4,PANEL,breakout_low_reversal,breakout,500,-241178.5,237509.29999999952,-0.1140788495461961,1,3,15,21,0
full,PANEL_1X4,PANEL,category_mean_reversion,category/basket,1,-2500.0,-20328.85,0.0078433264556253,0,2,5,11,0
full,PANEL_1X4,PANEL,category_median_reversion,category/basket,1,-7163.25,-19936.05,0.0059046895614319,0,3,4,11,1
full,PANEL_1X4,PANEL,semantic_curve_residual,semantic/name-curve,1,5503.75,-20121.25,0.0083366128965179,2,3,7,12,1
full,PANEL_1X4,PANEL,basket_residual,category/basket,1,-2500.0,-20328.85,0.0078433264556253,0,2,5,11,0
full,PANEL_1X4,PANEL,pca_factor_residual,factor/research-only,1,-2500.0,-20328.85,0.0078433264556253,0,2,5,11,0
full,PANEL_1X4,PANEL,order_book_imbalance,microstructure,1,15895.0,-14620.599999999997,0.0222666312930276,3,3,22,30,1
full,PANEL_1X4,PANEL,microprice_edge,microstructure,1,15895.0,-23651.199999999997,0.015077876737583,3,3,22,30,1
full,PANEL_1X4,PANEL,spread_depth_imbalance,microstructure,1,15895.0,-17567.09999999999,0.0192426431446466,3,3,22,30,1
full,PANEL_1X4,PANEL,lead_lag_from:PANEL_1X2,lead-lag,1,-2440.25,-28768.899999999998,0.008632731211607,2,3,14,30,1
full,PANEL_1X4,PANEL,lead_lag_from:PANEL_2X2,lead-lag,1,-20577.75,-42952.74999999999,-0.0045241769046305,0,3,11,30,1
full,PANEL_1X4,PANEL,lead_lag_from:PANEL_2X4,lead-lag,1,-9419.75,-29903.8,-0.0016620913933441,0,3,9,30,1
full,PANEL_1X4,PANEL,lead_lag_from:PANEL_4X4,lead-lag,1,-22494.0,-40361.3,-0.0058138354521166,0,3,7,30,1
full,PANEL_2X4,PANEL,momentum,statistical/time-series,1,-22983.75,-32720.250000000004,6.09222743512199e-05,0,3,10,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,1,-5783.75,-44990.25,-6.09222743512199e-05,1,3,12,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,1,-16576.25,-40478.5,-0.0007168133566766,0,3,12,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,1,-9946.25,-33798.5,0.0007168133566766,1,3,14,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,PANEL_2X4,PANEL,breakout_high,breakout,1,-22961.25,-32720.250000000004,7.26904908482642e-05,0,3,10,30,1
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,1,-5811.25,-44990.25,-7.26904908482642e-05,1,3,12,30,1
full,PANEL_2X4,PANEL,momentum,statistical/time-series,2,-44296.5,-62087.74999999999,-0.0117885982555606,0,3,9,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,2,17253.5,-14047.749999999996,0.0117885982555606,3,3,18,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,2,-27545.5,-58483.65,-0.0106826470490859,0,3,10,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,2,914.5,-16303.649999999998,0.0106826470490859,1,3,15,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,2,15183.75,-27854.750000000004,0.0078952851597865,2,3,18,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,2,-34512.75,-64429.350000000006,-0.0100604584465637,0,3,8,30,1
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,2,1776.25,-19279.550000000003,0.0111789652019975,1,3,15,30,1
full,PANEL_2X4,PANEL,momentum,statistical/time-series,5,-31734.25,-43395.7,-0.0069593782758399,1,3,14,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,5,4395.75,-33325.7,0.0069593782758399,1,3,15,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,5,-20445.0,-59561.35,-0.007250968424081,1,3,13,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,5,-6155.0,-14961.349999999997,0.007250968424081,2,3,14,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,5,-2321.75,-33680.24999999999,0.0084321681696607,1,3,15,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,5,-59426.0,-62534.09999999999,-0.0110752248625916,0,3,9,30,1
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,5,-32017.25,-44309.7,0.0053566719788825,0,3,16,30,1
full,PANEL_2X4,PANEL,momentum,statistical/time-series,10,-41499.5,-60592.350000000006,-0.0111878797419197,2,3,14,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,10,14640.5,-16912.350000000002,0.0111878797419197,1,3,14,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,10,-32248.5,-41296.55,-0.0111297668856313,2,3,12,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,10,5701.5,-33066.55,0.0111297668856313,1,3,16,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,10,26482.5,-16050.649999999989,0.0101564678852193,2,3,18,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,10,-151206.25,-158020.05,-0.0209396042742742,1,3,8,30,0
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,10,-103665.25,-107165.55,4.645189566674581e-05,0,3,8,30,0
full,PANEL_2X4,PANEL,momentum,statistical/time-series,25,193709.75,32179.10000000002,0.0188466644077412,2,3,19,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,25,-220530.25,-107690.89999999998,-0.0188466644077412,1,3,11,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,25,117998.0,35565.40000000001,0.0145180579237225,2,3,16,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,25,-144452.0,-109384.6,-0.0145180579237225,1,3,12,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,25,-75164.75,-30470.7,-0.0152111497894233,1,3,13,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,25,63971.75,10788.400000000009,0.0266526588130948,2,3,17,30,0
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,25,-287385.0,-225219.2,-0.0088586251656156,1,3,14,30,0
full,PANEL_2X4,PANEL,momentum,statistical/time-series,50,437417.75,284950.9,0.0267458280619239,2,3,16,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,50,-464152.25,-359589.1,-0.0267458280619239,1,3,14,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,50,408560.5,387455.45,0.0291841784935183,2,3,18,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,50,-434869.5,-461104.5500000001,-0.0291841784935183,1,3,10,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,50,-353542.0,-308181.65,-0.0196195912239268,1,3,12,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,50,-15732.5,137890.34999999995,0.0219922400609427,1,3,16,30,0
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,50,-391324.75,-312417.70000000007,-0.0116032195155497,1,3,15,30,0
full,PANEL_2X4,PANEL,momentum,statistical/time-series,100,-29051.5,62490.45000000001,0.0112542943982684,1,3,11,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,100,2848.5,-135719.54999999996,-0.0112542943982684,2,3,19,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,100,107201.25,135960.4,0.015817738343453,1,3,11,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,100,-133128.75,-208519.6,-0.015817738343453,2,3,19,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,100,-600507.0,-504668.85,-0.0286975418919438,1,3,16,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,100,-357875.25,-361204.15,0.0009203858726059,1,3,6,30,0
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,100,-774154.0,-536849.9499999998,-0.0219932089607773,1,3,14,30,0
full,PANEL_2X4,PANEL,momentum,statistical/time-series,200,-860843.5,-375147.5000000001,-0.0973803839310973,1,3,8,30,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,200,835246.5,303222.50000000006,0.0973803839310973,2,3,22,30,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,200,-772972.25,-286230.15,-0.0946439696855664,1,3,8,30,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,200,747557.75,215159.85,0.0946439696855664,2,3,22,30,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,200,878275.0,314742.7999999999,0.0769099420951129,2,3,20,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,200,-2542263.75,-1920105.2,-0.0818481262629045,0,3,6,30,0
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,200,344925.5,-89719.45000000019,0.0776351558191465,2,3,15,29,0
full,PANEL_2X4,PANEL,momentum,statistical/time-series,500,-2244912.0,-1604410.65,-0.1011517316632691,1,3,5,24,1
full,PANEL_2X4,PANEL,reversal,statistical/time-series,500,2220678.0,1536469.35,0.1011517316632691,2,3,19,24,1
full,PANEL_2X4,PANEL,vol_norm_momentum,statistical/time-series,500,-1961810.25,-1221700.9,-0.0968924867977422,1,3,6,23,1
full,PANEL_2X4,PANEL,vol_norm_reversal,statistical/time-series,500,1937729.75,1154169.1,0.0968924867977422,2,3,17,23,1
full,PANEL_2X4,PANEL,rolling_mean_reversion,statistical/time-series,500,1337231.75,953112.2000000002,0.0574029713889461,2,3,22,30,1
full,PANEL_2X4,PANEL,breakout_high,breakout,500,-1440179.5,-1048660.25,-0.0093733791002926,1,3,8,25,0
full,PANEL_2X4,PANEL,breakout_low_reversal,breakout,500,789974.75,1193833.3,0.1056039195953692,2,3,14,20,0
full,PANEL_2X4,PANEL,category_mean_reversion,category/basket,1,-12018.75,-36736.20000000001,0.0068200142563464,0,1,4,8,0
full,PANEL_2X4,PANEL,category_median_reversion,category/basket,1,-9635.5,-29336.85000000001,0.006501309153709,0,1,3,9,0
full,PANEL_2X4,PANEL,semantic_curve_residual,semantic/name-curve,1,-15113.0,-39267.7,0.0070619335527314,0,1,1,7,0
full,PANEL_2X4,PANEL,basket_residual,category/basket,1,-12018.75,-36736.20000000001,0.0068200142563464,0,1,4,8,0
full,PANEL_2X4,PANEL,pca_factor_residual,factor/research-only,1,-12018.75,-36736.20000000001,0.0068200142563464,0,1,4,8,0
full,PANEL_2X4,PANEL,order_book_imbalance,microstructure,1,26276.25,22296.25,0.0397098520237149,3,3,29,30,1
full,PANEL_2X4,PANEL,microprice_edge,microstructure,1,26276.25,22296.25,0.0397883402916356,3,3,29,30,1
full,PANEL_2X4,PANEL,spread_depth_imbalance,microstructure,1,26276.25,22296.25,0.0393970581204902,3,3,29,30,1
full,PANEL_2X4,PANEL,lead_lag_from:PANEL_1X2,lead-lag,1,-16545.25,-46618.35,-0.006920526992942,1,3,10,30,1
full,PANEL_2X4,PANEL,lead_lag_from:PANEL_2X2,lead-lag,1,-24219.5,-44256.7,-0.0093607986324077,0,3,11,30,1
full,PANEL_2X4,PANEL,lead_lag_from:PANEL_1X4,lead-lag,1,-16156.5,-39869.1,0.0037116568870894,0,3,12,30,1
full,PANEL_2X4,PANEL,lead_lag_from:PANEL_4X4,lead-lag,1,-7761.0,-31843.9,-0.0014669824485606,1,3,10,30,1
full,PANEL_4X4,PANEL,momentum,statistical/time-series,1,-19246.0,-40578.34999999999,-0.0056743489769835,0,3,8,30,1
full,PANEL_4X4,PANEL,reversal,statistical/time-series,1,-4486.0,-27308.349999999995,0.0056743489769835,1,3,15,30,1
full,PANEL_4X4,PANEL,vol_norm_momentum,statistical/time-series,1,-19945.75,-34131.24999999999,-0.0055533344520421,0,3,7,30,1
full,PANEL_4X4,PANEL,vol_norm_reversal,statistical/time-series,1,-3625.75,-31861.25,0.0055533344520421,1,3,15,30,1
full,PANEL_4X4,PANEL,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,PANEL_4X4,PANEL,breakout_high,breakout,1,-19246.0,-40578.34999999999,-0.0056637885982009,0,3,8,30,1
full,PANEL_4X4,PANEL,breakout_low_reversal,breakout,1,-4486.0,-27308.349999999995,0.0056637885982009,1,3,15,30,1
full,PANEL_4X4,PANEL,momentum,statistical/time-series,2,-13847.5,-36698.45,-0.0001515710812252,1,3,12,30,1
full,PANEL_4X4,PANEL,reversal,statistical/time-series,2,-10537.5,-31738.45,0.0001515710812252,1,3,13,30,1
full,PANEL_4X4,PANEL,vol_norm_momentum,statistical/time-series,2,-14821.0,-39370.4,0.0003708895917485,1,3,11,30,1
full,PANEL_4X4,PANEL,vol_norm_reversal,statistical/time-series,2,-8821.0,-26880.4,-0.0003708895917485,1,3,14,30,1
full,PANEL_4X4,PANEL,rolling_mean_reversion,statistical/time-series,2,-336.0,-25898.34999999999,0.0017979465597368,2,3,16,30,1
full,PANEL_4X4,PANEL,breakout_high,breakout,2,-10901.25,-34515.59999999999,-0.0039644449641862,1,3,13,30,1
full,PANEL_4X4,PANEL,breakout_low_reversal,breakout,2,-2051.5,-28355.8,-0.002238330922294,1,3,13,30,1
full,PANEL_4X4,PANEL,momentum,statistical/time-series,5,-12325.25,-34344.15000000001,0.0015306119742952,1,3,15,30,1
full,PANEL_4X4,PANEL,reversal,statistical/time-series,5,-11565.25,-33534.15000000001,-0.0015306119742952,2,3,12,30,1
full,PANEL_4X4,PANEL,vol_norm_momentum,statistical/time-series,5,10248.0,-16829.050000000003,0.0038886246034322,2,3,16,30,1
full,PANEL_4X4,PANEL,vol_norm_reversal,statistical/time-series,5,-33882.0,-49239.05,-0.0038886246034322,0,3,13,30,1
full,PANEL_4X4,PANEL,rolling_mean_reversion,statistical/time-series,5,-17962.0,-47835.40000000001,0.000219466026234,2,3,12,30,1
full,PANEL_4X4,PANEL,breakout_high,breakout,5,-5705.0,-37317.850000000006,0.0018211241890545,1,3,15,30,1
full,PANEL_4X4,PANEL,breakout_low_reversal,breakout,5,2909.0,-24624.550000000003,0.0021075676709175,2,3,16,30,1
full,PANEL_4X4,PANEL,momentum,statistical/time-series,10,-38122.5,-57046.80000000002,-0.0046095302891681,1,3,15,30,1
full,PANEL_4X4,PANEL,reversal,statistical/time-series,10,13907.5,-10816.800000000025,0.0046095302891681,1,3,15,30,1
full,PANEL_4X4,PANEL,vol_norm_momentum,statistical/time-series,10,-27452.25,-57354.100000000006,-0.0058751913293062,1,3,10,30,1
full,PANEL_4X4,PANEL,vol_norm_reversal,statistical/time-series,10,3817.75,-8674.100000000024,0.0058751913293062,2,3,16,30,1
full,PANEL_4X4,PANEL,rolling_mean_reversion,statistical/time-series,10,-19465.5,-23783.400000000016,0.0019106562634365,1,3,13,30,1
