Strategy,Full Kevin,Full Xeeshan,Window Kevin,Window Kevin Run,Window Xeeshan,Window Xeeshan Run,Official
round4_exp_120_grid2_vfe73000_vev5000_73400.py,skipped,skipped,"80,442",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_120_grid2_vfe73000_vev5000_73400_kevin_window,"80,442",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_120_grid2_vfe73000_vev5000_73400_xeeshan_window,pending
round4_exp_121_grid2_vfe73000_vev5000_73600.py,skipped,skipped,"80,214",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_121_grid2_vfe73000_vev5000_73600_kevin_window,"80,214",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_121_grid2_vfe73000_vev5000_73600_xeeshan_window,pending
round4_exp_122_grid2_vfe73000_vev5000_73800.py,skipped,skipped,"80,126",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_122_grid2_vfe73000_vev5000_73800_kevin_window,"80,126",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_122_grid2_vfe73000_vev5000_73800_xeeshan_window,pending
round4_exp_123_grid2_vfe73000_vev5000_74200.py,skipped,skipped,"80,189",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_123_grid2_vfe73000_vev5000_74200_kevin_window,"80,189",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_123_grid2_vfe73000_vev5000_74200_xeeshan_window,pending
round4_exp_124_grid2_vfe73200_vev5000_72800.py,skipped,skipped,"81,059",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_124_grid2_vfe73200_vev5000_72800_kevin_window,"81,059",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_124_grid2_vfe73200_vev5000_72800_xeeshan_window,pending
round4_exp_125_grid2_vfe73200_vev5000_73000.py,skipped,skipped,"80,992",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_125_grid2_vfe73200_vev5000_73000_kevin_window,"80,992",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_125_grid2_vfe73200_vev5000_73000_xeeshan_window,pending
round4_exp_126_grid2_vfe73200_vev5000_73200.py,skipped,skipped,"80,730",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_126_grid2_vfe73200_vev5000_73200_kevin_window,"80,730",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_126_grid2_vfe73200_vev5000_73200_xeeshan_window,pending
round4_exp_127_grid2_vfe73200_vev5000_73400.py,skipped,skipped,"80,302",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_127_grid2_vfe73200_vev5000_73400_kevin_window,"80,302",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_127_grid2_vfe73200_vev5000_73400_xeeshan_window,pending
round4_exp_128_grid2_vfe73200_vev5000_73600.py,skipped,skipped,"80,074",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_128_grid2_vfe73200_vev5000_73600_kevin_window,"80,074",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_128_grid2_vfe73200_vev5000_73600_xeeshan_window,pending
round4_exp_129_grid2_vfe73200_vev5000_73800.py,skipped,skipped,"79,986",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_129_grid2_vfe73200_vev5000_73800_kevin_window,"79,986",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_129_grid2_vfe73200_vev5000_73800_xeeshan_window,pending
round4_exp_130_grid2_vfe73200_vev5000_74200.py,skipped,skipped,"80,049",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_130_grid2_vfe73200_vev5000_74200_kevin_window,"80,049",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_130_grid2_vfe73200_vev5000_74200_xeeshan_window,pending
round4_exp_131_grid2_vfe73400_vev5000_72800.py,skipped,skipped,"80,582",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_131_grid2_vfe73400_vev5000_72800_kevin_window,"80,582",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_131_grid2_vfe73400_vev5000_72800_xeeshan_window,pending
round4_exp_132_grid2_vfe73400_vev5000_73000.py,skipped,skipped,"80,515",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_132_grid2_vfe73400_vev5000_73000_kevin_window,"80,515",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_132_grid2_vfe73400_vev5000_73000_xeeshan_window,pending
round4_exp_133_grid2_vfe73400_vev5000_73200.py,skipped,skipped,"80,253",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_133_grid2_vfe73400_vev5000_73200_kevin_window,"80,253",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_133_grid2_vfe73400_vev5000_73200_xeeshan_window,pending
round4_exp_134_grid2_vfe73400_vev5000_73400.py,skipped,skipped,"79,825",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_134_grid2_vfe73400_vev5000_73400_kevin_window,"79,825",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_134_grid2_vfe73400_vev5000_73400_xeeshan_window,pending
round4_exp_135_grid2_vfe73400_vev5000_73600.py,skipped,skipped,"79,597",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_135_grid2_vfe73400_vev5000_73600_kevin_window,"79,597",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_135_grid2_vfe73400_vev5000_73600_xeeshan_window,pending
round4_exp_136_grid2_vfe73400_vev5000_73800.py,skipped,skipped,"79,509",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_136_grid2_vfe73400_vev5000_73800_kevin_window,"79,509",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_136_grid2_vfe73400_vev5000_73800_xeeshan_window,pending
round4_exp_137_grid2_vfe73400_vev5000_74200.py,skipped,skipped,"79,572",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_137_grid2_vfe73400_vev5000_74200_kevin_window,"79,572",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_137_grid2_vfe73400_vev5000_74200_xeeshan_window,pending
round4_exp_138_grid2_vfe73600_vev5000_72800.py,skipped,skipped,"80,139",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_138_grid2_vfe73600_vev5000_72800_kevin_window,"80,139",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_138_grid2_vfe73600_vev5000_72800_xeeshan_window,pending
round4_exp_139_grid2_vfe73600_vev5000_73000.py,skipped,skipped,"80,072",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_139_grid2_vfe73600_vev5000_73000_kevin_window,"80,072",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_139_grid2_vfe73600_vev5000_73000_xeeshan_window,pending
round4_exp_140_grid2_vfe73600_vev5000_73200.py,skipped,skipped,"79,810",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_140_grid2_vfe73600_vev5000_73200_kevin_window,"79,810",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_140_grid2_vfe73600_vev5000_73200_xeeshan_window,pending
round4_exp_141_grid2_vfe73600_vev5000_73400.py,skipped,skipped,"79,382",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_141_grid2_vfe73600_vev5000_73400_kevin_window,"79,382",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_141_grid2_vfe73600_vev5000_73400_xeeshan_window,pending
round4_exp_142_grid2_vfe73600_vev5000_73600.py,skipped,skipped,"79,154",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_142_grid2_vfe73600_vev5000_73600_kevin_window,"79,154",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_142_grid2_vfe73600_vev5000_73600_xeeshan_window,pending
round4_exp_143_grid2_vfe73600_vev5000_73800.py,skipped,skipped,"79,066",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_143_grid2_vfe73600_vev5000_73800_kevin_window,"79,066",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_143_grid2_vfe73600_vev5000_73800_xeeshan_window,pending
round4_exp_144_grid2_vfe73600_vev5000_74200.py,skipped,skipped,"79,129",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_144_grid2_vfe73600_vev5000_74200_kevin_window,"79,129",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_144_grid2_vfe73600_vev5000_74200_xeeshan_window,pending
round4_exp_145_grid2_vfe73800_vev5000_72800.py,skipped,skipped,"80,059",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_145_grid2_vfe73800_vev5000_72800_kevin_window,"80,059",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_145_grid2_vfe73800_vev5000_72800_xeeshan_window,pending
round4_exp_146_grid2_vfe73800_vev5000_73000.py,skipped,skipped,"79,992",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_146_grid2_vfe73800_vev5000_73000_kevin_window,"79,992",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_146_grid2_vfe73800_vev5000_73000_xeeshan_window,pending
round4_exp_147_grid2_vfe73800_vev5000_73200.py,skipped,skipped,"79,730",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_147_grid2_vfe73800_vev5000_73200_kevin_window,"79,730",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_147_grid2_vfe73800_vev5000_73200_xeeshan_window,pending
round4_exp_148_grid2_vfe73800_vev5000_73400.py,skipped,skipped,"79,302",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_148_grid2_vfe73800_vev5000_73400_kevin_window,"79,302",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_148_grid2_vfe73800_vev5000_73400_xeeshan_window,pending
round4_exp_149_grid2_vfe73800_vev5000_73600.py,skipped,skipped,"79,074",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_149_grid2_vfe73800_vev5000_73600_kevin_window,"79,074",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_149_grid2_vfe73800_vev5000_73600_xeeshan_window,pending
round4_exp_150_grid2_vfe73800_vev5000_73800.py,skipped,skipped,"78,986",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_150_grid2_vfe73800_vev5000_73800_kevin_window,"78,986",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_150_grid2_vfe73800_vev5000_73800_xeeshan_window,pending
round4_exp_151_grid2_vfe73800_vev5000_74200.py,skipped,skipped,"79,049",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_151_grid2_vfe73800_vev5000_74200_kevin_window,"79,049",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_151_grid2_vfe73800_vev5000_74200_xeeshan_window,pending
round4_exp_152_grid2_vfe74200_vev5000_72800.py,skipped,skipped,"79,901",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_152_grid2_vfe74200_vev5000_72800_kevin_window,"79,901",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_152_grid2_vfe74200_vev5000_72800_xeeshan_window,pending
round4_exp_153_grid2_vfe74200_vev5000_73000.py,skipped,skipped,"79,834",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_153_grid2_vfe74200_vev5000_73000_kevin_window,"79,834",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_153_grid2_vfe74200_vev5000_73000_xeeshan_window,pending
round4_exp_154_grid2_vfe74200_vev5000_73200.py,skipped,skipped,"79,572",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_154_grid2_vfe74200_vev5000_73200_kevin_window,"79,572",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_154_grid2_vfe74200_vev5000_73200_xeeshan_window,pending
round4_exp_155_grid2_vfe74200_vev5000_73400.py,skipped,skipped,"79,144",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_155_grid2_vfe74200_vev5000_73400_kevin_window,"79,144",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_155_grid2_vfe74200_vev5000_73400_xeeshan_window,pending
round4_exp_156_grid2_vfe74200_vev5000_73600.py,skipped,skipped,"78,916",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_156_grid2_vfe74200_vev5000_73600_kevin_window,"78,916",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_156_grid2_vfe74200_vev5000_73600_xeeshan_window,pending
round4_exp_157_grid2_vfe74200_vev5000_73800.py,skipped,skipped,"78,828",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_157_grid2_vfe74200_vev5000_73800_kevin_window,"78,828",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_157_grid2_vfe74200_vev5000_73800_xeeshan_window,pending
round4_exp_158_grid2_vfe74200_vev5000_74200.py,skipped,skipped,"78,891",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_158_grid2_vfe74200_vev5000_74200_kevin_window,"78,891",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_vfe5000_grid2_window_20260427_231907\round4_exp_158_grid2_vfe74200_vev5000_74200_xeeshan_window,pending
