Strategy,Full Kevin,Full Xeeshan,Window Kevin,Window Kevin Run,Window Xeeshan,Window Xeeshan Run,Official
round4_exp_305_c15_weak_exit_86000.py,skipped,skipped,"83,714",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_305_c15_weak_exit_86000_kevin_window,"83,720",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_305_c15_weak_exit_86000_xeeshan_window,pending
round4_exp_306_c15_weak_exit_87300.py,skipped,skipped,"83,710",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_306_c15_weak_exit_87300_kevin_window,"83,716",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_306_c15_weak_exit_87300_xeeshan_window,pending
round4_exp_307_c15_weak_exit_90000.py,skipped,skipped,"82,916",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_307_c15_weak_exit_90000_kevin_window,"82,922",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_307_c15_weak_exit_90000_xeeshan_window,pending
round4_exp_308_c15_weak_exit_5200_5300_5400.py,skipped,skipped,"83,634",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_308_c15_weak_exit_5200_5300_5400_kevin_window,"83,640",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_308_c15_weak_exit_5200_5300_5400_xeeshan_window,pending
round4_exp_309_c15_weak_exit_5200_5300_5400_5500.py,skipped,skipped,"83,484",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_309_c15_weak_exit_5200_5300_5400_5500_kevin_window,"83,490",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_309_c15_weak_exit_5200_5300_5400_5500_xeeshan_window,pending
round4_exp_310_c15_no_weak_exit.py,skipped,skipped,"82,588",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_310_c15_no_weak_exit_kevin_window,"82,594",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_310_c15_no_weak_exit_xeeshan_window,pending
round4_exp_311_c15_hydro_mark22_only.py,skipped,skipped,"83,182",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_311_c15_hydro_mark22_only_kevin_window,"83,182",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_311_c15_hydro_mark22_only_xeeshan_window,pending
round4_exp_312_c15_hydro_mark22_stronger.py,skipped,skipped,"83,182",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_312_c15_hydro_mark22_stronger_kevin_window,"83,182",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_312_c15_hydro_mark22_stronger_xeeshan_window,pending
round4_exp_313_c15_hydro_mark22_plus14.py,skipped,skipped,"83,950",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_313_c15_hydro_mark22_plus14_kevin_window,"83,950",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_313_c15_hydro_mark22_plus14_xeeshan_window,pending
round4_exp_314_c15_hydro_short_horizon_weights.py,skipped,skipped,"83,590",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_314_c15_hydro_short_horizon_weights_kevin_window,"83,596",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_314_c15_hydro_short_horizon_weights_xeeshan_window,pending
round4_exp_315_c15_hydro_exit58000.py,skipped,skipped,"82,580",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_315_c15_hydro_exit58000_kevin_window,"82,586",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_315_c15_hydro_exit58000_xeeshan_window,pending
round4_exp_316_c15_hydro_exit60300.py,skipped,skipped,"83,590",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_316_c15_hydro_exit60300_kevin_window,"83,596",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_316_c15_hydro_exit60300_xeeshan_window,pending
round4_exp_317_c15_hydro_exit62000.py,skipped,skipped,"83,590",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_317_c15_hydro_exit62000_kevin_window,"83,596",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_317_c15_hydro_exit62000_xeeshan_window,pending
round4_exp_318_c15_hydro_exit65000.py,skipped,skipped,"83,590",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_318_c15_hydro_exit65000_kevin_window,"83,596",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_exp_318_c15_hydro_exit65000_xeeshan_window,pending
round4_candidate_16_best_combo.py,skipped,skipped,"83,590",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_candidate_16_best_combo_kevin_window,"83,596",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\continued_loop_batch2_window_20260428_005633\round4_candidate_16_best_combo_xeeshan_window,pending
