category,target,drivers,day,train_days,rmse,resid_std,resid_mean_abs,resid_min,resid_max,resid_next_return_corr,coef
PEBBLES,PEBBLES_S,"PEBBLES_L,PEBBLES_M,PEBBLES_XL,PEBBLES_XS",4,"2,3",2.8243044653736704,2.8212948679222083,0.8239635923271992,-18.55293901279765,15.927089152419285,-0.03196549791140069,"[49995.78739677528, -0.9998464721107734, -0.9999345887813855, -0.9999059141275458, -0.9999030399419194]"
PEBBLES,PEBBLES_XL,"PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XS",2,"2,3",2.8155959475835823,2.8155876733996643,0.8338562047625097,-18.48198373158084,16.104707230018903,-0.02278812401654311,"[50000.05054256049, -0.9999390269298645, -1.0000405195530433, -1.0000201363645997, -1.000016083162044]"
PEBBLES,PEBBLES_XL,"PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XS",3,"2,3",2.757464553597183,2.7574561049806805,0.7889968972418714,-18.498511603767838,16.57829376636073,-0.02843263074991651,"[50000.05054256049, -0.9999390269298645, -1.0000405195530433, -1.0000201363645997, -1.000016083162044]"
PEBBLES,PEBBLES_XL,"PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XS",4,"2,3",2.8225624602824237,2.822128971823815,0.809511856073811,-18.50555951258866,16.000379380149752,-0.023387886027609096,"[50000.05054256049, -0.9999390269298645, -1.0000405195530433, -1.0000201363645997, -1.000016083162044]"
PEBBLES,PEBBLES_XS,"PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL",2,"2,3",2.815593812783247,2.8155937309950203,0.8362305517834818,-18.485450747992218,16.108746692170826,-0.027527478949992103,"[49998.694802444115, -0.9999119578589115, -1.0000230916029433, -0.9999737265095751, -0.999972547872279]"
PEBBLES,PEBBLES_XS,"PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL",3,"2,3",2.757344128282084,2.7573440447660533,0.7869642350044374,-18.506685755993203,16.567249966990858,-0.02683042867919711,"[49998.694802444115, -0.9999119578589115, -1.0000230916029433, -0.9999737265095751, -0.999972547872279]"
PEBBLES,PEBBLES_XS,"PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL",4,"2,3",2.8225734675666745,2.822354110679626,0.8128892723162128,-18.494866811338397,16.017917664309607,-0.03938421683101083,"[49998.694802444115, -0.9999119578589115, -1.0000230916029433, -0.9999737265095751, -0.999972547872279]"
ROBOT,ROBOT_DISHES,"ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING",2,"2,3",391.51142809807817,366.9347804066189,320.1811629986089,-878.6534242707348,531.1436902891819,-0.011693184023124047,"[17333.478009091465, -0.06444436347901193, -0.06824048545902436, -0.2171625312891019, -0.42388005118453237]"
ROBOT,ROBOT_DISHES,"ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING",3,"2,3",258.5096650605787,219.51578911414157,206.3668259249105,-341.91961019345763,662.4162426800249,-0.02038538936701697,"[17333.478009091465, -0.06444436347901193, -0.06824048545902436, -0.2171625312891019, -0.42388005118453237]"
ROBOT,ROBOT_DISHES,"ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING",4,"2,3",684.5054573503309,252.49658779698694,636.2336004120374,143.60807821357594,1261.2283197273719,-0.05563135887682991,"[17333.478009091465, -0.06444436347901193, -0.06824048545902436, -0.2171625312891019, -0.42388005118453237]"
ROBOT,ROBOT_IRONING,"ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING",2,"2,3",331.313787367246,326.7676108675406,287.1521464046728,-642.2011298636935,844.7333451011455,-0.017233457004023102,"[22568.946260118184, -0.05902797426046236, -0.6108829675383167, -0.7004082125407799, 0.09721567668775269]"
ROBOT,ROBOT_IRONING,"ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING",3,"2,3",303.0512326574693,298.0743119218319,233.15020957686986,-995.8623464263383,610.9576707199194,-0.020640235590343017,"[22568.946260118184, -0.05902797426046236, -0.6108829675383167, -0.7004082125407799, 0.09721567668775269]"
ROBOT,ROBOT_IRONING,"ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING",4,"2,3",1218.6679385411974,320.40809950138834,1175.7934317736938,-1849.2363533552434,-550.1087175013763,-0.015746940626718917,"[22568.946260118184, -0.05902797426046236, -0.6108829675383167, -0.7004082125407799, 0.09721567668775269]"
ROBOT,ROBOT_LAUNDRY,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_MOPPING,ROBOT_VACUUMING",2,"2,3",188.72653351385972,187.83099184349894,154.43680341881787,-482.3375668681347,391.2966790288974,-0.03516937809676497,"[13988.341263265043, -0.02681372289517353, -0.26205960667329986, -0.27717589219996835, 0.19802947985004885]"
ROBOT,ROBOT_LAUNDRY,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_MOPPING,ROBOT_VACUUMING",3,"2,3",225.5426152251369,224.79379067792107,172.2187063037957,-622.2113050623975,616.8213567076255,-0.01613935133245586,"[13988.341263265043, -0.02681372289517353, -0.26205960667329986, -0.27717589219996835, 0.19802947985004885]"
ROBOT,ROBOT_LAUNDRY,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_MOPPING,ROBOT_VACUUMING",4,"2,3",1075.890536255345,148.41671770495077,1065.6044875607004,-1393.7401418258214,-549.395693684748,-0.04207662607623337,"[13988.341263265043, -0.02681372289517353, -0.26205960667329986, -0.27717589219996835, 0.19802947985004885]"
ROBOT,ROBOT_MOPPING,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_VACUUMING",2,"2,3",325.01927030797367,320.4224561364024,273.4809740929398,-671.4838164928169,872.1608978091626,-0.0067285288430171215,"[30988.34744298972, -0.2186268691665578, -0.7698337187023252, -0.7101647068188162, -0.4037434581036872]"
ROBOT,ROBOT_MOPPING,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_VACUUMING",3,"2,3",340.5218370578121,336.1370938146896,283.5121210785008,-793.9986638436949,854.8102818967473,-0.010531564548047842,"[30988.34744298972, -0.2186268691665578, -0.7698337187023252, -0.7101647068188162, -0.4037434581036872]"
ROBOT,ROBOT_MOPPING,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_VACUUMING",4,"2,3",1023.1513215246221,334.62433778113206,966.8842636541974,-1843.310848430041,-298.01936512402426,-0.007711603194599332,"[30988.34744298972, -0.2186268691665578, -0.7698337187023252, -0.7101647068188162, -0.4037434581036872]"
ROBOT,ROBOT_VACUUMING,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING",2,"2,3",302.04238964782564,274.1503062668249,257.3872463139727,-641.4732626596087,617.4166016393483,-0.02193435747300936,"[11168.846685298819, -0.3168675717442112, 0.07934109325356355, 0.3767468720016776, -0.29979312957250265]"
ROBOT,ROBOT_VACUUMING,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING",3,"2,3",270.75894542905144,239.2471354308872,219.0661766152897,-739.7248637680495,408.28698400699614,-0.020963117977010587,"[11168.846685298819, -0.3168675717442112, 0.07934109325356355, 0.3767468720016776, -0.29979312957250265]"
ROBOT,ROBOT_VACUUMING,"ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING",4,"2,3",362.14758440068863,155.07132418939636,329.5314866883792,-163.45375780592622,682.1951037513227,-0.025083734965926793,"[11168.846685298819, -0.3168675717442112, 0.07934109325356355, 0.3767468720016776, -0.29979312957250265]"
SLEEP_POD,SLEEP_POD_COTTON,"SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",2,"2,3",321.85854256801156,320.0573231827171,254.1628800484026,-904.4300263360456,761.4696982355963,-0.018404215966654355,"[2413.208922194112, 0.04537596822103162, 0.18909154862971247, 0.5473746295499037, 0.01444139257681421]"
SLEEP_POD,SLEEP_POD_COTTON,"SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",3,"2,3",320.41622431726427,318.6068510007504,245.41411739394218,-753.1266978927688,862.0047260772499,-0.01464121360052182,"[2413.208922194112, 0.04537596822103162, 0.18909154862971247, 0.5473746295499037, 0.01444139257681421]"
SLEEP_POD,SLEEP_POD_COTTON,"SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",4,"2,3",711.2468767108614,522.583018434736,618.5594944438333,-637.9850080906854,1434.6858851909547,-0.002223136130657457,"[2413.208922194112, 0.04537596822103162, 0.18909154862971247, 0.5473746295499037, 0.01444139257681421]"
SLEEP_POD,SLEEP_POD_LAMB_WOOL,"SLEEP_POD_COTTON,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",2,"2,3",463.2416511287929,463.0432424977681,359.5330110928311,-1182.856885277688,1283.8354661940957,-0.020970261983144542,"[6849.969856519226, 0.06236700088716369, 0.4794981281410827, -0.11786736520028807, -0.006264977602278106]"
SLEEP_POD,SLEEP_POD_LAMB_WOOL,"SLEEP_POD_COTTON,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",3,"2,3",262.4890830501487,262.1387720327245,211.81453332592338,-678.1024294034523,736.6189637308762,-0.018762566066611558,"[6849.969856519226, 0.06236700088716369, 0.4794981281410827, -0.11786736520028807, -0.006264977602278106]"
SLEEP_POD,SLEEP_POD_LAMB_WOOL,"SLEEP_POD_COTTON,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",4,"2,3",293.32741710481696,286.4019288985129,256.6690090707604,-633.0973980014733,558.5644029214509,-0.016497547616467823,"[6849.969856519226, 0.06236700088716369, 0.4794981281410827, -0.11786736520028807, -0.006264977602278106]"
SLEEP_POD,SLEEP_POD_NYLON,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",2,"2,3",247.5032570390504,246.36307213514087,195.82423929357927,-493.7731311446387,675.8990301240065,-0.01761073106126655,"[7616.025203606191, 0.1329575560274864, 0.2453007442148603, -0.26140695724935, 0.05835478595817361]"
SLEEP_POD,SLEEP_POD_NYLON,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",3,"2,3",289.43242180273734,288.458017495656,236.62577411334496,-681.5523477724964,519.2588246143332,-0.013538661080939722,"[7616.025203606191, 0.1329575560274864, 0.2453007442148603, -0.26140695724935, 0.05835478595817361]"
SLEEP_POD,SLEEP_POD_NYLON,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE",4,"2,3",941.3290838939923,338.37294292162125,878.4100384690877,359.1647222854226,1703.4813497981631,-0.013798909641924073,"[7616.025203606191, 0.1329575560274864, 0.2453007442148603, -0.26140695724935, 0.05835478595817361]"
SLEEP_POD,SLEEP_POD_POLYESTER,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_SUEDE",2,"2,3",302.1602221955274,300.7483976366945,237.59912901644566,-654.2092199354065,895.5924195154748,-0.018698643019043136,"[4433.980734911249, 0.577561734534627, -0.09048537030217453, -0.39227441632803184, 0.4676562476887654]"
SLEEP_POD,SLEEP_POD_POLYESTER,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_SUEDE",3,"2,3",355.43446693954115,354.23503368863027,276.22012754315546,-797.6185666584352,915.9157654558712,-0.015643148116625424,"[4433.980734911249, 0.577561734534627, -0.09048537030217453, -0.39227441632803184, 0.4676562476887654]"
SLEEP_POD,SLEEP_POD_POLYESTER,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_SUEDE",4,"2,3",601.8340118317326,333.19092555013145,506.18729412179755,-164.2739719602505,1518.3538592209206,-0.03262199974902035,"[4433.980734911249, 0.577561734534627, -0.09048537030217453, -0.39227441632803184, 0.4676562476887654]"
SLEEP_POD,SLEEP_POD_SUEDE,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER",2,"2,3",495.9535358931361,458.6555123664733,398.98987345681104,-1130.0816209119985,851.1467208469312,-0.014005007298655696,"[-2067.3376031265293, 0.03205572109255965, -0.01011782222256293, 0.18421799547154272, 0.9838060063454952]"
SLEEP_POD,SLEEP_POD_SUEDE,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER",3,"2,3",460.2896562864106,419.83513066858364,400.7716209123578,-934.694524493194,983.5359849726592,-0.014238579399842187,"[-2067.3376031265293, 0.03205572109255965, -0.01011782222256293, 0.18421799547154272, 0.9838060063454952]"
SLEEP_POD,SLEEP_POD_SUEDE,"SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER",4,"2,3",753.6898929088223,361.09501367639257,664.451143456674,-1411.692328370851,157.40473919795477,-0.00994147332370986,"[-2067.3376031265293, 0.03205572109255965, -0.01011782222256293, 0.18421799547154272, 0.9838060063454952]"
SNACKPACK,SNACKPACK_CHOCOLATE,"SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",2,"2,3",38.53860472918177,37.88045246475247,33.463423224764114,-76.48396282398426,90.74094153533042,-0.008713255710660324,"[20763.02042110768, 0.04554462165921102, -0.11148302416656435, -0.13151448802749016, -0.8716972747501592]"
SNACKPACK,SNACKPACK_CHOCOLATE,"SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",3,"2,3",36.44465428279509,35.74797127467002,28.121662258454815,-93.1288991083693,111.28318671068155,-0.00950842777256958,"[20763.02042110768, 0.04554462165921102, -0.11148302416656435, -0.13151448802749016, -0.8716972747501592]"
SNACKPACK,SNACKPACK_CHOCOLATE,"SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",4,"2,3",79.66115398924768,56.36812046770444,65.41345647275838,-183.75445698333897,74.81718526963596,-0.0018265912817509223,"[20763.02042110768, 0.04554462165921102, -0.11148302416656435, -0.13151448802749016, -0.8716972747501592]"
SNACKPACK,SNACKPACK_PISTACHIO,"SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",2,"2,3",109.53995552386964,108.27971888631036,93.77757918676242,-232.69304923029267,221.5350244121073,-0.017761748731024537,"[16669.414499845665, 0.266726058748606, -0.8259869264120614, -0.27287689342681964, 0.1459342828482848]"
SNACKPACK,SNACKPACK_PISTACHIO,"SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",3,"2,3",66.91426964473604,64.83066518258647,54.938220804545054,-158.6610555787356,151.81946722788416,-0.012060049389359801,"[16669.414499845665, 0.266726058748606, -0.8259869264120614, -0.27287689342681964, 0.1459342828482848]"
SNACKPACK,SNACKPACK_PISTACHIO,"SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",4,"2,3",106.99380057006451,70.35472572239006,86.87415729755037,-246.6235821142891,106.59506869860888,-0.013899698795754416,"[16669.414499845665, 0.266726058748606, -0.8259869264120614, -0.27287689342681964, 0.1459342828482848]"
SNACKPACK,SNACKPACK_RASPBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",2,"2,3",99.64269823235126,95.12507881642897,78.78062658277918,-258.0565202483467,201.01957414154458,-0.012498082331545552,"[31441.53534583887, -0.5509825687457053, -0.6970660683001381, -0.3560621055012479, -0.5427527784362135]"
SNACKPACK,SNACKPACK_RASPBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",3,"2,3",63.056976194889835,55.64436679173734,48.08467481009123,-101.20551209224504,187.30139052198683,-0.028939726981320017,"[31441.53534583887, -0.5509825687457053, -0.6970660683001381, -0.3560621055012479, -0.5427527784362135]"
SNACKPACK,SNACKPACK_RASPBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA",4,"2,3",124.84235605392148,91.22214196359664,101.84217978366235,-307.5087567070259,91.49045654263136,-0.007520286597404061,"[31441.53534583887, -0.5509825687457053, -0.6970660683001381, -0.3560621055012479, -0.5427527784362135]"
SNACKPACK,SNACKPACK_STRAWBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_VANILLA",2,"2,3",184.63454896952376,165.5420883396248,147.02242937557864,-478.10970917532177,237.42666172684767,0.0026819357123616847,"[85385.76133241964, -2.6718028592455494, -0.9466059389081878, -1.46361701283252, -2.4367556069198932]"
SNACKPACK,SNACKPACK_STRAWBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_VANILLA",3,"2,3",151.87789194303724,127.98890733074734,124.1024005062137,-220.53387711989853,458.12925904505755,-0.006724346270695227,"[85385.76133241964, -2.6718028592455494, -0.9466059389081878, -1.46361701283252, -2.4367556069198932]"
SNACKPACK,SNACKPACK_STRAWBERRY,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_VANILLA",4,"2,3",206.13833348172193,175.45910606093793,176.4027874640476,-518.592163719939,304.7171127638794,-0.018164186533842816,"[85385.76133241964, -2.6718028592455494, -0.9466059389081878, -1.46361701283252, -2.4367556069198932]"
SNACKPACK,SNACKPACK_VANILLA,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY",2,"2,3",45.705476533632016,44.931537818892544,39.72987050005261,-83.70466091991148,101.56143083973438,-0.012496534537777285,"[23240.57359882396, -1.0659113425290132, 0.03047083634729684, -0.13428525632866362, -0.14666840118059504]"
SNACKPACK,SNACKPACK_VANILLA,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY",3,"2,3",36.75975731102966,35.79290800102988,29.219702015926984,-88.41546783844024,108.57597807793718,-0.01238438251928314,"[23240.57359882396, -1.0659113425290132, 0.03047083634729684, -0.13428525632866362, -0.14666840118059504]"
SNACKPACK,SNACKPACK_VANILLA,"SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY",4,"2,3",78.01344257735451,59.46327836725065,66.81166186014339,-171.5486979789439,98.07400807904014,-0.01176370897589255,"[23240.57359882396, -1.0659113425290132, 0.03047083634729684, -0.13428525632866362, -0.14666840118059504]"
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,"TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",2,"2,3",290.51706288580687,275.31653634172557,219.977607824005,-625.5305612686079,869.50468795507,-0.010139899732428775,"[22339.258968622184, 0.12933699392295847, -0.2956739029186206, -0.30102956413164694, -0.7777873391534476]"
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,"TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",3,"2,3",387.56753849764306,376.30789023422477,339.74005658354235,-770.5173745413431,804.9019244190167,-0.025197943022128952,"[22339.258968622184, 0.12933699392295847, -0.2956739029186206, -0.30102956413164694, -0.7777873391534476]"
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,"TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",4,"2,3",423.6589630307791,403.1639547938539,376.7212424667817,-888.1611185710917,803.0138252147681,-0.0022715772173785773,"[22339.258968622184, 0.12933699392295847, -0.2956739029186206, -0.30102956413164694, -0.7777873391534476]"
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",2,"2,3",283.1634888209886,283.1271036867882,237.3055393562138,-632.7747334458709,712.0930339008173,-0.03088467658600275,"[9025.831714515358, 0.07804439741788877, -0.14976736731354162, -0.33844746705097106, 0.45062554833963164]"
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",3,"2,3",247.76161636638673,247.72003145744938,190.6680639858963,-724.0874620550421,599.692067018028,-0.02424575482192152,"[9025.831714515358, 0.07804439741788877, -0.14976736731354162, -0.33844746705097106, 0.45062554833963164]"
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",4,"2,3",617.7682003649537,466.0890530705062,549.0987174257442,-1133.0143330279989,601.9027392848111,-0.004373350102910751,"[9025.831714515358, 0.07804439741788877, -0.14976736731354162, -0.33844746705097106, 0.45062554833963164]"
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",2,"2,3",239.63130689283048,227.8808240810466,187.6702661178077,-706.19578144966,440.83715966876844,-0.021173828703113136,"[11741.992907638098, -0.20842887999893692, -0.1749617554124708, 0.2578424071529297, -0.06137389835625397]"
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",3,"2,3",328.57141441368276,320.1026102837962,218.2905206244437,-458.3088181173807,1188.2438376233167,-0.006635906651070757,"[11741.992907638098, -0.20842887999893692, -0.1749617554124708, 0.2578424071529297, -0.06137389835625397]"
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE",4,"2,3",889.032020171694,475.87262984733434,751.3253404315928,-54.39999695739789,1819.6220467612256,-0.013039627683396797,"[11741.992907638098, -0.20842887999893692, -0.1749617554124708, 0.2578424071529297, -0.06137389835625397]"
TRANSLATOR,TRANSLATOR_SPACE_GRAY,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",2,"2,3",309.1991747646215,307.1606364039184,275.7571594469866,-537.4688408271923,674.2771748789328,-0.010153804381075169,"[13629.278270672528, -0.17874529390256497, -0.3330410489140306, 0.21718754324092177, -0.1077330648026626]"
TRANSLATOR,TRANSLATOR_SPACE_GRAY,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",3,"2,3",209.0498231477646,206.02270612495346,165.32218494244523,-556.9113060153104,488.86028760294175,-0.022354354482573162,"[13629.278270672528, -0.17874529390256497, -0.3330410489140306, 0.21718754324092177, -0.1077330648026626]"
TRANSLATOR,TRANSLATOR_SPACE_GRAY,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE",4,"2,3",919.1028841076445,423.7459836080226,828.4225238734153,-1621.4504275802792,316.06351493420334,-0.021653774603961427,"[13629.278270672528, -0.17874529390256497, -0.3330410489140306, 0.21718754324092177, -0.1077330648026626]"
TRANSLATOR,TRANSLATOR_VOID_BLUE,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY",2,"2,3",283.7685716072107,273.26423069759034,231.6279002126941,-724.0066829371826,717.3693422424676,-0.012633665514886564,"[12832.809248992715, -0.6348072970789856, 0.6095058557784603, -0.07105912409080417, -0.14808279033179347]"
TRANSLATOR,TRANSLATOR_VOID_BLUE,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY",3,"2,3",333.1009041454327,324.19893566953834,266.8659839459835,-740.1945265760296,863.0243424575528,-0.011464211440502737,"[12832.809248992715, -0.6348072970789856, 0.6095058557784603, -0.07105912409080417, -0.14808279033179347]"
TRANSLATOR,TRANSLATOR_VOID_BLUE,"TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY",4,"2,3",477.9643352709715,329.69400192060243,379.29643985080634,-291.1557338942148,1181.890904337215,-0.024524265894865054,"[12832.809248992715, -0.6348072970789856, 0.6095058557784603, -0.07105912409080417, -0.14808279033179347]"
UV_VISOR,UV_VISOR_AMBER,"UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW",2,"2,3",260.129344620573,247.55977045025116,221.20314506002524,-568.9835740495273,627.6410110085244,-0.007995728351233711,"[31480.02743791855, -0.7849807921735108, -0.5843850780732163, -0.38951145325639863, -0.3938566426938741]"
UV_VISOR,UV_VISOR_AMBER,"UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW",3,"2,3",268.0973700298964,255.91944793155258,204.9325713800646,-729.1845705974474,720.520872983544,-0.007577578730403605,"[31480.02743791855, -0.7849807921735108, -0.5843850780732163, -0.38951145325639863, -0.3938566426938741]"
UV_VISOR,UV_VISOR_AMBER,"UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW",4,"2,3",624.7605145342852,493.41492661830046,528.0715592550018,-1331.529566297364,830.4172579484102,-0.013793626541861224,"[31480.02743791855, -0.7849807921735108, -0.5843850780732163, -0.38951145325639863, -0.3938566426938741]"
UV_VISOR,UV_VISOR_MAGENTA,"UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW",2,"2,3",205.58430545737744,205.54259676440438,171.6394379781484,-462.26232508368776,521.5116522522603,-0.021562428833609735,"[18273.359054275566, -0.48958592777515136, 0.06531039275827219, -0.5404990485318523, 0.16631743138438684]"
