scope,product,category,signal_family,model_type,horizon,passive_proxy_pnl,taker_proxy_pnl,signal_corr,positive_days,day_count,positive_blocks,block_count,bidirectional
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,pca_factor_residual,factor/research-only,1,-2082.75,-25189.5,0.007152542310983352,2,3,5,9,1
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,order_book_imbalance,microstructure,1,18922.75,15027.55,0.031719701099386835,3,3,24,30,1
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,microprice_edge,microstructure,1,18922.75,15027.55,0.031140683907536125,3,3,24,30,1
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,spread_depth_imbalance,microstructure,1,18922.75,15027.55,0.03209887562229175,3,3,24,30,1
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,lead_lag_from:SLEEP_POD_SUEDE,lead-lag,1,-657.0,-24609.25,0.004158212803430028,2,3,14,30,1
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,lead_lag_from:SLEEP_POD_POLYESTER,lead-lag,1,-24764.75,-42929.399999999994,-0.006199254009798216,0,3,8,30,1
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,lead_lag_from:SLEEP_POD_NYLON,lead-lag,1,-22683.5,-41889.850000000006,0.0022822102199544277,0,3,11,30,1
full,SLEEP_POD_LAMB_WOOL,SLEEP_POD,lead_lag_from:SLEEP_POD_COTTON,lead-lag,1,-21806.25,-42644.75,-0.010668439604850054,0,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,1,-18982.5,-46998.600000000006,-0.001696291017109656,1,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,1,-10052.5,-34548.600000000006,0.001696291017109656,1,3,14,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,1,-17537.5,-44227.65,-0.000892350480243249,0,3,10,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,1,-10217.5,-33457.65,0.000892350480243249,1,3,15,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,1,-18982.5,-46998.600000000006,-0.0016479941517972842,1,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,1,-10052.5,-34548.600000000006,0.0016479941517972842,1,3,14,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,2,4067.75,-19626.799999999996,0.002462049703600956,2,3,16,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,2,-32492.25,-63356.799999999996,-0.002462049703600956,0,3,9,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,2,-9845.75,-40337.399999999994,0.0002626778563212762,1,3,14,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,2,-17895.75,-37337.399999999994,-0.0002626778563212762,0,3,10,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,2,-25259.75,-42972.05,0.0002010564919015687,0,3,10,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,2,-14362.5,-29660.65,-0.0005298126574644165,1,3,12,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,2,-16187.0,-52382.25,-0.0033694989484709266,0,3,12,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,5,240.75,-31928.099999999988,0.00035410052437371187,1,3,17,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,5,-28729.25,-51068.099999999984,-0.00035410052437371187,1,3,12,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,5,-3313.75,-21774.099999999988,0.0019066591918356988,1,3,15,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,5,-24373.75,-55594.09999999999,-0.0019066591918356988,1,3,12,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,5,-20998.0,-31001.899999999994,-0.0010005881098873106,1,3,15,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,5,-31176.25,-48796.24999999999,0.004731934865910781,1,3,14,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,5,-44727.75,-61672.69999999998,0.00230760007990414,0,3,12,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,10,-51249.75,-40291.149999999994,-0.007421534845504485,1,3,14,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,10,22490.25,-39221.15,0.007421534845504485,2,3,15,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,10,-71601.5,-64451.200000000004,-0.008052785718249666,0,3,13,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,10,43958.5,-12711.199999999997,0.008052785718249666,1,3,17,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,10,-28047.0,-74667.95,0.0023374150835958197,1,3,16,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,10,-26456.25,-23601.69999999999,0.002879546966816032,0,3,15,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,10,3084.0,-853.8499999999913,0.015106102382953235,2,3,14,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,25,-112463.75,-112995.39999999997,-0.016381585161928492,1,3,17,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,25,84266.25,33304.60000000002,0.016381585161928492,2,3,13,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,25,-105386.5,-97837.99999999997,-0.013773762516747104,1,3,18,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,25,77873.5,21062.00000000003,0.013773762516747104,2,3,12,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,25,38515.5,9879.150000000029,0.013512110281632503,2,3,14,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,25,-34691.0,5139.350000000006,0.004098383556040316,1,3,13,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,25,200678.0,119628.6,0.03335184762592154,2,3,17,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,50,-137226.0,-214843.84999999998,-0.01603964080771728,2,3,15,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,50,109384.0,136436.14999999994,0.01603964080771728,1,3,15,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,50,-124052.25,-121793.59999999995,-0.007092466059025088,2,3,16,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,50,96627.75,45076.399999999994,0.007092466059025088,1,3,14,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,50,160848.75,147739.64999999997,0.02075841679683781,1,3,19,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,50,-238739.5,-117325.45000000004,-0.012293694249047167,1,3,10,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,50,-117231.75,-111670.10000000003,0.014419109946476305,1,3,15,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,100,-333223.5,-326572.39999999985,-0.029928043487390667,1,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,100,305646.5,249317.60000000006,0.029928043487390667,2,3,18,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,100,-292824.25,-306774.94999999995,-0.029192134564220814,1,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,100,265655.75,230925.05000000002,0.029192134564220814,2,3,19,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,100,155038.0,141212.94999999995,0.02276610366285776,1,3,16,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,100,-701255.75,-691175.85,-0.02964767119319524,0,3,11,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,100,-595000.75,-398437.9999999999,0.021667865210909763,1,3,14,30,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,200,-904124.0,-677225.4499999998,-0.10204156862071949,1,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,200,877166.0,601774.55,0.10204156862071949,1,3,19,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,200,-738661.75,-434634.34999999986,-0.09313528595518109,2,3,9,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,200,712028.25,360615.65000000014,0.09313528595518109,1,3,20,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,200,1382338.5,1142934.6500000004,0.0999695476574778,2,3,18,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,200,-1431957.0,-883160.0999999999,-0.05707009116824737,0,3,8,29,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,200,630104.5,475583.6000000003,0.12638359248019768,1,3,17,28,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,momentum,statistical/time-series,500,-1284231.5,-868153.6999999998,-0.04535855018197162,1,3,11,25,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,reversal,statistical/time-series,500,1259328.5,799076.3000000003,0.04535855018197162,2,3,14,25,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_momentum,statistical/time-series,500,-920787.75,-333456.60000000003,-0.04122740000068303,1,3,11,26,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,vol_norm_reversal,statistical/time-series,500,896232.25,265223.39999999997,0.04122740000068303,2,3,15,26,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,rolling_mean_reversion,statistical/time-series,500,1202503.5,474064.84999999986,0.04902833000035522,2,3,19,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_high,breakout,500,-3382459.5,-2095156.85,-0.01999189379359441,2,3,8,23,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,breakout_low_reversal,breakout,500,317546.25,820553.1999999998,0.0812511905508698,2,3,14,25,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,category_mean_reversion,category/basket,1,-2787.0,-23702.100000000006,0.011925934501898607,1,2,8,12,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,category_median_reversion,category/basket,1,-646.0,-28351.40000000001,0.013718484931611683,0,2,6,11,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,semantic_curve_residual,semantic/name-curve,1,-14418.5,-39472.3,0.010243617007547563,1,3,6,12,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,basket_residual,category/basket,1,-2787.0,-23702.100000000006,0.011925934501898607,1,2,8,12,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,pca_factor_residual,factor/research-only,1,-2787.0,-23702.100000000006,0.011925934501898607,1,2,8,12,0
full,SLEEP_POD_POLYESTER,SLEEP_POD,order_book_imbalance,microstructure,1,26745.5,22347.1,0.037077426054268094,3,3,28,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,microprice_edge,microstructure,1,26745.5,22347.1,0.03571574851654217,3,3,28,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,spread_depth_imbalance,microstructure,1,26745.5,22347.1,0.036915816524589105,3,3,28,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,lead_lag_from:SLEEP_POD_SUEDE,lead-lag,1,-27162.5,-48682.5,-0.0054988491255808115,0,3,9,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,lead_lag_from:SLEEP_POD_LAMB_WOOL,lead-lag,1,-18056.0,-44742.700000000004,-0.004544999510230801,0,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,lead_lag_from:SLEEP_POD_NYLON,lead-lag,1,-9808.75,-34138.0,0.003579149188360455,0,3,11,30,1
full,SLEEP_POD_POLYESTER,SLEEP_POD,lead_lag_from:SLEEP_POD_COTTON,lead-lag,1,-8212.75,-32727.200000000004,0.0021566013563178972,0,3,12,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,1,-10158.0,-33379.84999999999,5.396245857298449e-05,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,1,-14368.0,-35619.84999999999,-5.396245857298449e-05,0,3,10,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,1,-9305.0,-34490.29999999999,-2.4314076577150092e-05,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,1,-13805.0,-30160.299999999996,2.4314076577150092e-05,0,3,10,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,1,-10158.0,-33379.84999999999,4.845266732425666e-05,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,1,-14368.0,-35619.84999999999,-4.845266732425666e-05,0,3,10,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,2,-4427.0,-29953.149999999994,-0.0004222307174792051,2,3,12,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,2,-20537.0,-40403.149999999994,0.0004222307174792051,0,3,12,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,2,-3752.0,-24292.34999999999,0.00017250892948076897,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,2,-19322.0,-40402.34999999999,-0.00017250892948076897,0,3,11,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,2,-15993.75,-36934.84999999999,-0.001214387756425812,0,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,2,-448.25,-20302.59999999999,0.0019087423607312096,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,2,-10079.25,-32212.499999999993,0.0013124752331873193,1,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,5,-47460.0,-47358.100000000006,-0.010859275515104183,0,3,8,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,5,24250.0,-18418.100000000006,0.010859275515104183,3,3,19,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,5,-31922.5,-37261.850000000006,-0.009019842317135573,0,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,5,8837.5,-27411.850000000002,0.009019842317135573,2,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,5,11488.75,-29801.800000000003,0.009577409268133923,2,3,18,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,5,-41102.0,-57059.850000000006,-0.01067882936467165,0,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,5,3967.75,-9786.499999999998,0.008106671627771813,2,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,10,-12052.0,-40473.30000000002,0.0019830464245473704,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,10,-11242.0,-25773.300000000025,-0.0019830464245473704,2,3,16,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,10,10996.0,-22248.300000000007,0.00473151414068954,1,3,15,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,10,-34074.0,-42318.30000000002,-0.00473151414068954,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,10,22978.5,-4012.200000000008,0.0005090348308956019,2,3,18,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,10,-7184.0,-35362.30000000002,0.009652167977724082,1,3,16,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,10,-19854.75,-34496.45000000001,0.004978565362956786,2,3,16,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,25,-111327.75,-132298.45,-0.016722761161235944,0,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,25,87822.25,66801.54999999999,0.016722761161235944,3,3,16,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,25,-120724.75,-120069.2,-0.01182905861785103,0,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,25,97755.25,55800.79999999999,0.01182905861785103,2,3,17,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,25,32169.0,23358.95000000001,0.008416369481730534,2,3,15,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,25,-131970.5,-128266.20000000004,-0.01529299417158621,1,3,12,30,0
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,25,-60464.0,-48354.69999999998,0.00521387705884821,1,3,16,30,0
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,50,-56168.25,-100633.99999999997,-0.01636534608315862,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,50,32981.75,35996.00000000006,0.01636534608315862,2,3,16,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,50,-51977.5,-62394.549999999974,-0.01447460467296664,1,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,50,29122.5,-1384.5499999999738,0.01447460467296664,2,3,17,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,50,109675.75,76257.15000000002,0.015912113874256936,2,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,50,124819.75,181973.3000000001,0.01868726325441372,2,3,16,30,0
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,50,191710.25,202069.55,0.04086893860405334,2,3,16,30,0
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,100,151930.0,167267.44999999995,-0.009594931453231254,3,3,17,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,100,-174610.0,-231592.55,0.009594931453231254,0,3,13,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,100,97741.0,81905.10000000005,-0.010282171625372196,2,3,16,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,100,-120279.0,-144774.89999999997,0.010282171625372196,1,3,14,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,100,173073.5,118507.9,0.023185917596724854,1,3,16,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,100,39873.5,-24387.949999999866,-0.0002703585370815477,1,3,13,30,0
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,100,217455.25,86958.55000000005,0.028585081859190193,1,3,18,30,0
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,200,-213754.25,-180595.65000000023,-0.05963301364639759,1,3,11,29,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,200,191425.75,117694.34999999982,0.05963301364639759,2,3,18,29,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,200,-240073.25,-214624.50000000003,-0.058778602900425095,1,3,11,29,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,200,217916.75,152485.49999999994,0.058778602900425095,2,3,18,29,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,200,174479.0,-68056.29999999999,0.03713852161394984,2,3,21,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,200,-569053.5,-609611.9000000001,-0.038466094488537064,1,3,9,28,0
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,200,197920.25,-121774.7500000002,0.04591504275104085,2,3,18,29,0
full,SLEEP_POD_NYLON,SLEEP_POD,momentum,statistical/time-series,500,-2799092.25,-2237747.8500000006,-0.16858548619550598,1,3,5,26,1
full,SLEEP_POD_NYLON,SLEEP_POD,reversal,statistical/time-series,500,2778207.75,2179122.1499999994,0.16858548619550598,2,3,21,26,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_momentum,statistical/time-series,500,-2871169.25,-2295518.1500000004,-0.16705298161156598,1,3,5,25,1
full,SLEEP_POD_NYLON,SLEEP_POD,vol_norm_reversal,statistical/time-series,500,2850450.75,2237551.8499999996,0.16705298161156598,2,3,20,25,1
full,SLEEP_POD_NYLON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,500,3184979.25,2294027.1999999993,0.1726819719346398,3,3,19,27,1
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_high,breakout,500,-4203478.0,-3703435.5500000007,-0.19365882620041183,0,3,4,22,0
full,SLEEP_POD_NYLON,SLEEP_POD,breakout_low_reversal,breakout,500,-83579.0,-403212.35000000056,0.10867698379545303,1,3,16,24,0
full,SLEEP_POD_NYLON,SLEEP_POD,category_mean_reversion,category/basket,1,15103.25,-12937.399999999998,0.013858398258123744,2,2,11,14,0
full,SLEEP_POD_NYLON,SLEEP_POD,category_median_reversion,category/basket,1,12282.0,-14726.599999999995,0.013358942648979048,2,2,10,14,0
full,SLEEP_POD_NYLON,SLEEP_POD,semantic_curve_residual,semantic/name-curve,1,5462.25,-21927.649999999994,0.01227086763782836,2,2,7,10,0
full,SLEEP_POD_NYLON,SLEEP_POD,basket_residual,category/basket,1,15103.25,-12937.399999999998,0.013858398258123744,2,2,11,14,0
full,SLEEP_POD_NYLON,SLEEP_POD,pca_factor_residual,factor/research-only,1,15103.25,-12937.399999999998,0.013858398258123744,2,2,11,14,0
full,SLEEP_POD_NYLON,SLEEP_POD,order_book_imbalance,microstructure,1,22262.5,1614.5000000000061,0.029577215289879617,3,3,25,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,microprice_edge,microstructure,1,22262.5,1614.5000000000061,0.01702532048304254,3,3,25,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,spread_depth_imbalance,microstructure,1,22262.5,1614.5000000000061,0.024431108797961287,3,3,25,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,lead_lag_from:SLEEP_POD_SUEDE,lead-lag,1,-14345.5,-34563.0,-0.002132327288806457,0,3,12,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,lead_lag_from:SLEEP_POD_LAMB_WOOL,lead-lag,1,-16593.5,-39038.299999999996,-0.007911651033451166,0,3,11,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,lead_lag_from:SLEEP_POD_POLYESTER,lead-lag,1,-12791.0,-33193.549999999996,0.005810250316034072,0,3,10,30,1
full,SLEEP_POD_NYLON,SLEEP_POD,lead_lag_from:SLEEP_POD_COTTON,lead-lag,1,-15548.75,-38616.649999999994,0.0028509537336290493,0,3,8,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,momentum,statistical/time-series,1,-13899.75,-42228.0,-0.003185135058712383,1,3,13,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,reversal,statistical/time-series,1,-14799.75,-41688.0,0.003185135058712383,1,3,9,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,vol_norm_momentum,statistical/time-series,1,-13487.25,-33161.6,-0.002473239830744505,0,3,12,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,vol_norm_reversal,statistical/time-series,1,-13657.25,-42841.600000000006,0.002473239830744505,0,3,8,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,SLEEP_POD_COTTON,SLEEP_POD,breakout_high,breakout,1,-13899.75,-42228.0,-0.0031869958970730233,1,3,13,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,breakout_low_reversal,breakout,1,-14799.75,-41688.0,0.0031869958970730233,1,3,9,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,momentum,statistical/time-series,2,-17017.0,-35223.35,-0.007156820148020792,0,3,13,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,reversal,statistical/time-series,2,-11167.0,-42113.34999999999,0.007156820148020792,1,3,15,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,vol_norm_momentum,statistical/time-series,2,-18538.5,-35802.40000000001,-0.009168172877312308,1,3,13,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,vol_norm_reversal,statistical/time-series,2,-8588.5,-40192.399999999994,0.009168172877312308,1,3,13,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,2,-11952.25,-42377.5,0.006247317422987606,0,3,14,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,breakout_high,breakout,2,-27618.0,-37988.7,-0.006114161156896605,0,3,11,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,breakout_low_reversal,breakout,2,-9102.75,-44135.65,0.007970271462136361,0,3,18,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,momentum,statistical/time-series,5,-935.5,-37592.649999999994,-0.005667646280369112,2,3,16,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,reversal,statistical/time-series,5,-26815.5,-43032.649999999994,0.005667646280369112,1,3,12,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,vol_norm_momentum,statistical/time-series,5,-23954.25,-57330.6,-0.00776388883453271,2,3,13,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,vol_norm_reversal,statistical/time-series,5,-3184.25,-18630.6,0.00776388883453271,1,3,13,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,rolling_mean_reversion,statistical/time-series,5,10541.0,-32875.3,0.0060392259806807645,1,3,15,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,breakout_high,breakout,5,-14020.0,-42033.7,-0.00461253454800938,2,3,12,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,breakout_low_reversal,breakout,5,-430.75,-47766.5,0.006871456953313161,1,3,16,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,momentum,statistical/time-series,10,66036.5,36151.0,0.019222989611533747,2,3,17,30,1
full,SLEEP_POD_COTTON,SLEEP_POD,reversal,statistical/time-series,10,-93863.5,-113599.0,-0.019222989611533747,1,3,12,30,1
