product,category,signal,edge_mean,edge_t,positive_days,min_day_edge,positive_blocks,min_block_edge,concentration_ratio_best_day
SLEEP_POD_SUEDE,SLEEP_POD,past5_revert,0.06494742113169755,0.31446714041051443,1,-0.4256384576865298,5,-1.0823333333333334,4.236186070418916
SLEEP_POD_SUEDE,SLEEP_POD,past5_momentum,-0.06494742113169755,-0.31446714041051443,2,-0.8253880821231848,5,-1.7698333333333334,2.1845283988691855
SNACKPACK_CHOCOLATE,SNACKPACK,microprice_follow,0.14983316649983316,7.077884554346417,3,0.12772772772772772,10,0.03916666666666667,0.41843892662287047
SNACKPACK_CHOCOLATE,SNACKPACK,imbalance_follow,0.14983316649983316,7.077884554346417,3,0.12772772772772772,10,0.03916666666666667,0.41843892662287047
SNACKPACK_CHOCOLATE,SNACKPACK,z50_revert,-0.2877300203720402,-2.4720099146467063,1,-1.1443743111912634,4,-1.8125,0.7319366258487607
SNACKPACK_CHOCOLATE,SNACKPACK,past5_revert,-0.02243365047571357,-0.1946582790687624,1,-0.5759639459188783,4,-0.517,8.745535714285706
SNACKPACK_CHOCOLATE,SNACKPACK,past5_momentum,0.02243365047571357,0.1946582790687624,2,-0.5885828743114672,6,-0.4765,8.558035714285708
SNACKPACK_PISTACHIO,SNACKPACK,microprice_follow,0.12857857857857857,7.4861717352998705,3,0.0943943943943944,10,0.059166666666666666,0.42390035033086804
SNACKPACK_PISTACHIO,SNACKPACK,imbalance_follow,0.12857857857857857,7.4861717352998705,3,0.0943943943943944,10,0.059166666666666666,0.42390035033086804
SNACKPACK_PISTACHIO,SNACKPACK,z50_revert,0.6297799151721605,6.685996068429832,2,-0.19216511371606051,9,-0.0985,0.583587432056211
SNACKPACK_PISTACHIO,SNACKPACK,past5_revert,0.1242864296444667,1.3333890892126277,2,-0.20205307961942914,5,-0.4508333333333333,1.1091861402095085
SNACKPACK_PISTACHIO,SNACKPACK,past5_momentum,-0.1242864296444667,-1.3333890892126277,1,-0.41357035553329996,5,-0.9051666666666667,0.5419016921837227
SNACKPACK_RASPBERRY,SNACKPACK,microprice_follow,0.16366366366366367,6.054733697776653,3,0.12482482482482482,10,0.048,0.39571865443425075
SNACKPACK_RASPBERRY,SNACKPACK,imbalance_follow,0.16366366366366367,6.054733697776653,3,0.12482482482482482,10,0.048,0.39571865443425075
SNACKPACK_RASPBERRY,SNACKPACK,z50_revert,0.8253681995792005,5.641296880504953,3,0.19967939084260095,8,-0.30666666666666664,0.6147730031561058
SNACKPACK_RASPBERRY,SNACKPACK,past5_revert,0.45927224169587716,3.163385966625674,3,0.16124186279419128,8,-0.46416666666666667,0.5071415591495547
SNACKPACK_RASPBERRY,SNACKPACK,past5_momentum,-0.45927224169587716,-3.163385966625674,0,-0.6987481221832749,2,-1.3336666666666666,-0.11702707614028711
SNACKPACK_STRAWBERRY,SNACKPACK,microprice_follow,0.13820487153820488,5.070392946193756,3,0.09134134134134134,9,-0.03166666666666667,0.4849106711733463
SNACKPACK_STRAWBERRY,SNACKPACK,imbalance_follow,0.13820487153820488,5.070392946193756,3,0.09134134134134134,9,-0.03166666666666667,0.4849106711733463
SNACKPACK_STRAWBERRY,SNACKPACK,z50_revert,0.9380489596900778,6.373422182182695,3,0.03651938683498648,8,-0.5825,0.49932355454286526
SNACKPACK_STRAWBERRY,SNACKPACK,past5_revert,0.45237856785177766,3.0955867797778525,2,-0.02744116174261392,8,-0.25383333333333336,0.5376355988487934
SNACKPACK_STRAWBERRY,SNACKPACK,past5_momentum,-0.45237856785177766,-3.0955867797778525,1,-0.7296444667000501,2,-1.2128333333333334,0.02021990996974393
SNACKPACK_VANILLA,SNACKPACK,microprice_follow,0.12547547547547547,6.002897109919902,3,0.07042042042042042,10,0.027333333333333334,0.4159021406727829
SNACKPACK_VANILLA,SNACKPACK,imbalance_follow,0.12547547547547547,6.002897109919902,3,0.07042042042042042,10,0.027333333333333334,0.4159021406727829
SNACKPACK_VANILLA,SNACKPACK,z50_revert,-0.3490966169054537,-3.0175076461517256,1,-1.0777978158501151,4,-1.9561666666666666,0.22237635128671196
SNACKPACK_VANILLA,SNACKPACK,past5_revert,-0.10934735436488066,-0.9543594447339674,1,-0.43795693540310465,4,-0.5935,1.0340406044878647
SNACKPACK_VANILLA,SNACKPACK,past5_momentum,0.10934735436488066,0.9543594447339674,2,-0.33920881321982976,6,-0.20116666666666666,1.3350633491070067
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,microprice_follow,0.05228561895228562,0.8519842088954269,2,-0.0009009009009009009,4,-0.24733333333333332,0.8503509891512444
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,imbalance_follow,0.05228561895228562,0.8519842088954269,2,-0.0009009009009009009,4,-0.24733333333333332,0.8503509891512444
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,z50_revert,-0.05737568045953979,-0.3294519042131102,2,-0.8065324115820058,4,-1.813,2.197904540162979
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,past5_revert,0.15117676514772158,0.8734967041569405,2,-0.25908863294942414,7,-1.8186666666666667,1.0382024953074969
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,past5_momentum,-0.15117676514772158,-0.8734967041569405,1,-0.47085628442663996,3,-1.9772194304857622,0.571270840234073
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,microprice_follow,0.11930263596930264,2.419674225617053,3,0.0011011011011011012,7,-0.23933333333333334,0.6387917773737939
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,imbalance_follow,0.11930263596930264,2.419674225617053,3,0.0011011011011011012,7,-0.23933333333333334,0.6387917773737939
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,z50_revert,-0.16593193734762715,-0.9386101640217478,1,-1.0742410580102195,4,-1.582,1.617590822179732
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,past5_revert,0.5990986479719579,3.4128557993508575,3,0.4198798197295944,7,-0.7115,0.42352056168505514
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,past5_momentum,-0.5990986479719579,-3.4128557993508575,0,-0.7611917876815223,3,-2.615824915824916,-0.23361751922433965
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,microprice_follow,0.08403403403403403,1.9006533897830125,2,-0.016416416416416415,7,-0.16233333333333333,0.5413936867182847
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,imbalance_follow,0.08403403403403403,1.9006533897830125,2,-0.016416416416416415,7,-0.16233333333333333,0.5413936867182847
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,z50_revert,0.009200814881608389,0.050224265855867756,2,-0.24190962829375814,4,-2.871,8.393829401088933
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,past5_revert,0.14897346019028543,0.8194236247161676,2,-0.48923385077616427,5,-0.8035,1.8014565826330533
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,past5_momentum,-0.14897346019028543,-0.8194236247161676,1,-0.8051076614922383,5,-1.8055555555555556,1.0946778711484595
TRANSLATOR_SPACE_GRAY,TRANSLATOR,microprice_follow,0.07045378712045379,1.1298686945069785,3,0.041941941941941945,8,-0.231,0.4605730523324651
TRANSLATOR_SPACE_GRAY,TRANSLATOR,imbalance_follow,0.07045378712045379,1.1298686945069785,3,0.041941941941941945,8,-0.231,0.4605730523324651
TRANSLATOR_SPACE_GRAY,TRANSLATOR,z50_revert,-0.09309354440102863,-0.5352280528662672,0,-0.17843903416491333,7,-3.202166666666667,-0.06349775784753364
TRANSLATOR_SPACE_GRAY,TRANSLATOR,past5_revert,0.24323151393757303,1.4092482130836779,2,-0.4702553830746119,6,-1.646,1.0531841888553388
TRANSLATOR_SPACE_GRAY,TRANSLATOR,past5_momentum,-0.24323151393757303,-1.4092482130836779,1,-0.7685027541311968,4,-1.715,0.6444551194070819
TRANSLATOR_VOID_BLUE,TRANSLATOR,microprice_follow,0.12082082082082082,3.257104047820644,3,0.1001001001001001,8,-0.03333333333333333,0.38856669428334717
TRANSLATOR_VOID_BLUE,TRANSLATOR,imbalance_follow,0.12082082082082082,3.257104047820644,3,0.1001001001001001,8,-0.03333333333333333,0.38856669428334717
TRANSLATOR_VOID_BLUE,TRANSLATOR,z50_revert,0.8540894365961994,4.372842689877513,3,0.36659653341348564,6,-1.8026666666666666,0.5092867756315007
TRANSLATOR_VOID_BLUE,TRANSLATOR,past5_revert,0.6441996327825071,3.317065546041206,3,0.2976464697045568,6,-0.6696969696969697,0.4667824014095455
TRANSLATOR_VOID_BLUE,TRANSLATOR,past5_momentum,-0.6441996327825071,-3.317065546041206,0,-0.9021031547320981,4,-2.3881666666666668,-0.1540135772399855
UV_VISOR_AMBER,UV_VISOR,microprice_follow,0.09611277944611278,3.567005135494623,3,0.03453453453453453,8,-0.0895,0.6099635479951397
UV_VISOR_AMBER,UV_VISOR,imbalance_follow,0.09611277944611278,3.567005135494623,3,0.03453453453453453,8,-0.0895,0.6099635479951397
UV_VISOR_AMBER,UV_VISOR,z50_revert,-0.2467688608355876,-1.678083340648474,1,-1.0292054904318204,4,-2.644833333333333,0.7228989037758833
UV_VISOR_AMBER,UV_VISOR,past5_revert,-0.11791019863128026,-0.808025483904309,1,-0.46349524286429644,5,-0.886026936026936,1.240515288788222
UV_VISOR_AMBER,UV_VISOR,past5_momentum,0.11791019863128026,0.808025483904309,2,-0.4388082123184777,5,-0.4465,1.3103057757644394
UV_VISOR_MAGENTA,UV_VISOR,microprice_follow,0.15684017350684018,4.217127658609782,3,0.10740740740740741,10,0.06531986531986532,0.47154558025741944
UV_VISOR_MAGENTA,UV_VISOR,imbalance_follow,0.15684017350684018,4.217127658609782,3,0.10740740740740741,10,0.06531986531986532,0.47154558025741944
UV_VISOR_MAGENTA,UV_VISOR,z50_revert,0.6826804261430051,3.346964996282675,2,-0.0246468289750526,7,-2.0668333333333333,0.5664701709757113
UV_VISOR_MAGENTA,UV_VISOR,past5_revert,0.3987981972959439,1.9665134601932983,3,0.1029544316474712,6,-1.0526936026936027,0.45722417545621963
UV_VISOR_MAGENTA,UV_VISOR,past5_momentum,-0.3987981972959439,-1.9665134601932983,0,-0.5470205307961943,4,-3.0288333333333335,-0.08605390925832913
UV_VISOR_ORANGE,UV_VISOR,microprice_follow,0.11828495161828495,3.431007434660708,3,0.03988988988988989,9,-0.11566666666666667,0.5368124118476728
UV_VISOR_ORANGE,UV_VISOR,imbalance_follow,0.11828495161828495,3.431007434660708,3,0.03988988988988989,9,-0.11566666666666667,0.5368124118476728
UV_VISOR_ORANGE,UV_VISOR,z50_revert,-0.518251344220686,-2.710738882451442,0,-1.0019537120529005,3,-2.289833333333333,-0.09140997551230828
UV_VISOR_ORANGE,UV_VISOR,past5_revert,-0.4348522784176264,-2.2877756032186793,0,-0.7341011517275914,3,-2.029166666666667,-0.19752802088131433
UV_VISOR_ORANGE,UV_VISOR,past5_momentum,0.4348522784176264,2.2877756032186793,3,0.25768652979469203,7,-1.357286432160804,0.5627207124213113
UV_VISOR_RED,UV_VISOR,microprice_follow,0.14736403069736403,3.9313107012931168,3,0.10875875875875876,10,0.025333333333333333,0.4350730216234575
UV_VISOR_RED,UV_VISOR,imbalance_follow,0.14736403069736403,3.9313107012931168,3,0.10875875875875876,10,0.025333333333333333,0.4350730216234575
UV_VISOR_RED,UV_VISOR,z50_revert,-0.7006979928530875,-3.52696069482505,0,-1.0468389940887686,4,-2.8987554658594012,-0.12094275773318718
UV_VISOR_RED,UV_VISOR,past5_revert,0.3772325154398264,1.9108316101203657,3,0.31221832749123685,6,-0.6179229480737018,0.42106194690265486
UV_VISOR_RED,UV_VISOR,past5_momentum,-0.3772325154398264,-1.9108316101203657,0,-0.47651477215823734,4,-1.7134680134680134,-0.2758849557522124
UV_VISOR_YELLOW,UV_VISOR,microprice_follow,0.13570236903570237,3.7403721855590275,3,0.07227227227227227,10,0.020166666666666666,0.42795672485861813
UV_VISOR_YELLOW,UV_VISOR,imbalance_follow,0.13570236903570237,3.7403721855590275,3,0.07227227227227227,10,0.020166666666666666,0.42795672485861813
UV_VISOR_YELLOW,UV_VISOR,z50_revert,0.697775773970544,3.469253221634584,3,0.09758541228333835,6,-1.6468333333333334,0.6903103836121283
UV_VISOR_YELLOW,UV_VISOR,past5_revert,0.2559172091470539,1.279638353477733,2,-0.5878317476214322,6,-0.7615,1.012196712757631
UV_VISOR_YELLOW,UV_VISOR,past5_momentum,-0.2559172091470539,-1.279638353477733,1,-0.7771156735102654,4,-1.5488333333333333,0.7656535350900078
