product,category,horizon,split,model,r2,direction_accuracy,prediction_actual_corr
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,25,d23_to_d4,ridge,-0.033466044315181076,0.48072108162243365,0.07446786974642809
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,50,d2_to_d3,ridge,-0.0028707075018383765,0.517632241813602,0.04809988228302922
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,50,d2_to_d4,ridge,-0.05526638721418409,0.47967074083312544,0.032354371511626345
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,50,d23_to_d4,ridge,-0.09382920136283057,0.4647044150661013,0.05496888032466101
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,1,d2_to_d3,ridge,0.0014311065297442083,0.5094339622641509,0.07664783813502023
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,1,d2_to_d4,ridge,-0.012416303316671762,0.49458927693064436,0.008841122294915228
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,1,d23_to_d4,ridge,-0.000106308122183707,0.5095917363502214,0.04039465822677982
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,5,d2_to_d3,ridge,-0.007961964009104872,0.5166835187057633,0.03591668980518969
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,5,d2_to_d4,ridge,-0.06261469608887027,0.5059731209556994,-0.006570736974225527
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,5,d23_to_d4,ridge,-0.03779530970073419,0.5037332005973121,-0.013409719884369993
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,10,d2_to_d3,ridge,-0.026695473043962803,0.4959697732997481,0.013834917308452216
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,10,d2_to_d4,ridge,-0.11145260207222618,0.5061234691327168,0.01434528518187316
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,10,d23_to_d4,ridge,-0.03504891366054563,0.5106223444138965,0.010968664023786264
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,25,d2_to_d3,ridge,-0.050157073602491664,0.48580121703853957,0.035858521678184554
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,25,d2_to_d4,ridge,-0.1852938404282558,0.5127759861076656,0.052637092575007434
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,25,d23_to_d4,ridge,-0.06171383663737817,0.510543289506326,0.025747060784153276
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,50,d2_to_d3,ridge,-0.08954502399225706,0.4821338701560141,0.07790686453914475
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,50,d2_to_d4,ridge,-0.44682638717931655,0.51925,0.053894073989620574
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,50,d23_to_d4,ridge,-0.15398229475188874,0.50975,-0.004976082019099314
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,1,d2_to_d3,ridge,-0.005645949874088396,0.49924050632911393,0.042316192277582855
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,1,d2_to_d4,ridge,-0.006218739080311453,0.5130824819337154,0.043762470235714834
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,1,d23_to_d4,ridge,0.0009609810660957674,0.5063543483678047,0.04318431516015565
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,5,d2_to_d3,ridge,-0.0783293381519965,0.4993723324127542,0.03873113550816939
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,5,d2_to_d4,ridge,-0.10776320294317743,0.49811699723826264,0.030529676362678212
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,5,d23_to_d4,ridge,-0.005919973620055696,0.49133818729600803,0.0036661763138584437
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,10,d2_to_d3,ridge,-0.07936712296419901,0.5077577577577578,0.06358299871634782
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,10,d2_to_d4,ridge,-0.10332291097097124,0.5153266331658292,0.016342253331384216
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,10,d23_to_d4,ridge,-0.008211557452299623,0.4994974874371859,-0.018567837236441835
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,25,d2_to_d3,ridge,-0.2216286682513744,0.5042821158690176,0.10018956075062407
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,25,d2_to_d4,ridge,-0.2970534087926777,0.5266050462153385,0.056290526526236194
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,25,d23_to_d4,ridge,-0.01129738337149333,0.5226080439670248,-0.026198657886190267
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,50,d2_to_d3,ridge,-0.3140968133935431,0.4904185577407968,0.11220716681262455
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,50,d2_to_d4,ridge,-0.4469490673299732,0.5091090591464936,0.15460165494055533
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,50,d23_to_d4,ridge,-0.01486863562001317,0.519840279510856,0.0069435394035853425
PANEL_1X2,PANEL,1,d2_to_d3,ridge,-0.004591444171553327,0.49457755359394706,0.011628376212972613
PANEL_1X2,PANEL,1,d2_to_d4,ridge,0.0007307491696498802,0.5017535070140281,0.047697127772389186
PANEL_1X2,PANEL,1,d23_to_d4,ridge,0.0004382474242154988,0.49498997995991983,0.03705362412260502
PANEL_1X2,PANEL,5,d2_to_d3,ridge,-0.015145458022804759,0.49617931737137033,-0.003944499816745711
PANEL_1X2,PANEL,5,d2_to_d4,ridge,-0.007824811207096438,0.5047146401985112,0.02684136050521323
PANEL_1X2,PANEL,5,d23_to_d4,ridge,-0.004442379281929476,0.5002481389578164,0.012902154766295245
PANEL_1X2,PANEL,10,d2_to_d3,ridge,-0.019252593176678268,0.4823232323232323,-0.011541731311705114
PANEL_1X2,PANEL,10,d2_to_d4,ridge,-0.002764440340943475,0.5089775561097257,0.06918275450900956
PANEL_1X2,PANEL,10,d23_to_d4,ridge,-0.0013792081596741834,0.49900249376558603,0.06144698097989459
PANEL_1X2,PANEL,25,d2_to_d3,ridge,-0.031873972148298124,0.4884605630230789,-0.02492695432887647
PANEL_1X2,PANEL,25,d2_to_d4,ridge,-0.007857865942720421,0.520218308112131,0.08461093832787321
PANEL_1X2,PANEL,25,d23_to_d4,ridge,-0.009504397901903827,0.4946663358967998,0.061881283155863324
PANEL_1X2,PANEL,50,d2_to_d3,ridge,-0.034101132146392876,0.47755925365607665,-0.03469879581726922
PANEL_1X2,PANEL,50,d2_to_d4,ridge,-0.03597006911796141,0.5089955022488756,0.057269676201155535
PANEL_1X2,PANEL,50,d23_to_d4,ridge,-0.03156618190658822,0.49825087456271866,0.050755257147782
PANEL_1X4,PANEL,1,d2_to_d3,ridge,-0.00820679335027319,0.4873417721518987,0.010005521942004223
PANEL_1X4,PANEL,1,d2_to_d4,ridge,-0.012401393015808004,0.5072139303482587,0.020962260045593456
PANEL_1X4,PANEL,1,d23_to_d4,ridge,0.0003816115386683361,0.5014925373134328,0.03523516872190084
PANEL_1X4,PANEL,5,d2_to_d3,ridge,-0.01629737117381458,0.5106167846309403,0.011364544053818718
PANEL_1X4,PANEL,5,d2_to_d4,ridge,-0.02041246169344313,0.49925074925074925,-0.013843545617167972
PANEL_1X4,PANEL,5,d23_to_d4,ridge,-0.0044512119014115115,0.4955044955044955,0.01412233437104276
PANEL_1X4,PANEL,10,d2_to_d3,ridge,-0.019155669827216615,0.47505040322580644,0.015331435874711946
PANEL_1X4,PANEL,10,d2_to_d4,ridge,-0.010710033415741949,0.5063670411985018,0.0210570164380594
PANEL_1X4,PANEL,10,d23_to_d4,ridge,0.0004890581614955813,0.5191011235955056,0.045345347721892346
PANEL_1X4,PANEL,25,d2_to_d3,ridge,-0.04652521583385405,0.4934010152284264,0.06506067092866956
PANEL_1X4,PANEL,25,d2_to_d4,ridge,-0.05059487296123377,0.5255456349206349,0.018345508873516957
PANEL_1X4,PANEL,25,d23_to_d4,ridge,-0.0013964335797660432,0.5158730158730159,0.055070721565100345
PANEL_1X4,PANEL,50,d2_to_d3,ridge,-0.059584752406944164,0.5119737837156542,0.1542027850717015
PANEL_1X4,PANEL,50,d2_to_d4,ridge,-0.08960323354064115,0.5313671582104474,0.03268758520595593
PANEL_1X4,PANEL,50,d23_to_d4,ridge,-0.015742752050102116,0.5266183454136466,0.0516917763350536
PANEL_2X2,PANEL,1,d2_to_d3,ridge,-0.0021397469289228255,0.4958490566037736,0.026962744295865038
PANEL_2X2,PANEL,1,d2_to_d4,ridge,-0.00285346150849608,0.5064870259481038,0.013288276719264785
PANEL_2X2,PANEL,1,d23_to_d4,ridge,-0.004376771409796865,0.5114770459081837,0.013612666542694957
PANEL_2X2,PANEL,5,d2_to_d3,ridge,-0.018483956977210836,0.5056803837414794,-0.0069581337204842435
PANEL_2X2,PANEL,5,d2_to_d4,ridge,-0.0965531123148089,0.5051237190702325,0.01533086739059626
PANEL_2X2,PANEL,5,d23_to_d4,ridge,-0.007757234319867301,0.4988752811797051,-0.007405275550016859
PANEL_2X2,PANEL,10,d2_to_d3,ridge,-0.02852375588621414,0.5153266331658292,0.013914930327674206
PANEL_2X2,PANEL,10,d2_to_d4,ridge,-0.17962638381043727,0.5055137844611529,-0.0061452546472175705
PANEL_2X2,PANEL,10,d23_to_d4,ridge,-0.025710169721468112,0.5045112781954887,-0.014754950181103784
PANEL_2X2,PANEL,25,d2_to_d3,ridge,-0.05244765471508339,0.5169811320754717,0.040464824441451566
PANEL_2X2,PANEL,25,d2_to_d4,ridge,-0.3522535105921123,0.5012518778167251,0.059218191750024886
PANEL_2X2,PANEL,25,d23_to_d4,ridge,-0.025951816653780657,0.5120180270405609,0.009218999063983773
PANEL_2X2,PANEL,50,d2_to_d3,ridge,-0.11710069906867004,0.5050556117290192,0.021487078461464002
PANEL_2X2,PANEL,50,d2_to_d4,ridge,-0.8785744313760575,0.49414403189633693,0.10742952862483035
PANEL_2X2,PANEL,50,d23_to_d4,ridge,-0.05154122171023334,0.49838026414154,0.06203594996547652
PANEL_2X4,PANEL,1,d2_to_d3,ridge,0.0018204997814844637,0.5015113350125945,0.052909228144834446
PANEL_2X4,PANEL,1,d2_to_d4,ridge,-0.0045467465560089515,0.5059970014992504,0.015010849618391647
PANEL_2X4,PANEL,1,d23_to_d4,ridge,-0.0021768523371930026,0.5089955022488756,0.019170329545172497
PANEL_2X4,PANEL,5,d2_to_d3,ridge,-0.0042638775859289435,0.5035246727089627,0.018922882999360676
PANEL_2X4,PANEL,5,d2_to_d4,ridge,-0.005696393257846655,0.5067567567567568,0.008122598435777924
PANEL_2X4,PANEL,5,d23_to_d4,ridge,-0.002670383123766662,0.5052552552552553,0.008965842838909183
PANEL_2X4,PANEL,10,d2_to_d3,ridge,-0.006317671961663329,0.503660691744509,0.03688601616458477
PANEL_2X4,PANEL,10,d2_to_d4,ridge,-0.02476443187753108,0.5152043868394816,0.027609776462953723
PANEL_2X4,PANEL,10,d23_to_d4,ridge,-0.011222834934089931,0.5102193419740778,0.01946469557466176
PANEL_2X4,PANEL,25,d2_to_d3,ridge,-0.002652134337477907,0.5,0.050287477957429556
PANEL_2X4,PANEL,25,d2_to_d4,ridge,-0.04026434724491934,0.4966292134831461,0.010991979297189496
PANEL_2X4,PANEL,25,d23_to_d4,ridge,-0.03986513055930785,0.49563046192259674,-0.0035949828945908567
PANEL_2X4,PANEL,50,d2_to_d3,ridge,-0.03371630844878171,0.4796973518284994,0.0011417154853207827
PANEL_2X4,PANEL,50,d2_to_d4,ridge,-0.07120621723559206,0.5052369077306733,0.036709891219113784
PANEL_2X4,PANEL,50,d23_to_d4,ridge,-0.028623083621825307,0.5044887780548628,0.06989916023126075
PANEL_4X4,PANEL,1,d2_to_d3,ridge,-0.016599383737527784,0.49106687085247575,0.00790439284323118
PANEL_4X4,PANEL,1,d2_to_d4,ridge,-0.012204050480941975,0.5012254901960784,0.003919486621711048
PANEL_4X4,PANEL,1,d23_to_d4,ridge,-0.0019691195223225932,0.4965686274509804,0.00771084713432421
PANEL_4X4,PANEL,5,d2_to_d3,ridge,-0.01633811326835022,0.5025125628140703,-0.0005107114122162686
PANEL_4X4,PANEL,5,d2_to_d4,ridge,-0.01415436737176079,0.496248124062031,0.0004422697322437147
PANEL_4X4,PANEL,5,d23_to_d4,ridge,-0.004501948091491181,0.5057528764382191,-0.0010999895910542038
PANEL_4X4,PANEL,10,d2_to_d3,ridge,-0.056350597238124855,0.5087143217984339,0.015719504293389856
PANEL_4X4,PANEL,10,d2_to_d4,ridge,-0.044876318774745405,0.4998754049339646,0.011844700116000828
PANEL_4X4,PANEL,10,d23_to_d4,ridge,-0.003374825487103106,0.5023673062546723,0.013325751911944761
PANEL_4X4,PANEL,25,d2_to_d3,ridge,-0.10051450768190318,0.5276305828917487,0.03879080842468421
PANEL_4X4,PANEL,25,d2_to_d4,ridge,-0.10898235108152421,0.48753738783649053,0.009401443133143068
PANEL_4X4,PANEL,25,d23_to_d4,ridge,-0.014781602131422433,0.5069790628115654,0.005174915411611459
PANEL_4X4,PANEL,50,d2_to_d3,ridge,-0.1836553017143281,0.5295902883156297,0.04859508663935434
PANEL_4X4,PANEL,50,d2_to_d4,ridge,-0.19759301084211534,0.48582089552238805,0.02344381324553084
PANEL_4X4,PANEL,50,d23_to_d4,ridge,-0.030625624491391168,0.48830845771144277,-0.014784010575423463
PEBBLES_L,PEBBLES,1,d2_to_d3,ridge,-0.0053898318575063,0.4987367357251137,0.007100127131820223
PEBBLES_L,PEBBLES,1,d2_to_d4,ridge,-0.007847565518814603,0.5036096589494647,0.0007769067858143599
PEBBLES_L,PEBBLES,1,d23_to_d4,ridge,-0.0024671110493843518,0.5043564849390092,0.012657856220795547
PEBBLES_L,PEBBLES,5,d2_to_d3,ridge,-0.003860661460906689,0.5133973710819009,-0.004589619197737649
PEBBLES_L,PEBBLES,5,d2_to_d4,ridge,-0.006782599951226542,0.5047310756972112,-0.028467843082232283
PEBBLES_L,PEBBLES,5,d23_to_d4,ridge,-0.0031980288197319684,0.5107071713147411,0.00033215875544821287
PEBBLES_L,PEBBLES,10,d2_to_d3,ridge,-0.01167483153568094,0.490642387455741,-0.014589880437906039
PEBBLES_L,PEBBLES,10,d2_to_d4,ridge,-0.011081746972759543,0.5072103431128792,-0.009188738611679523
PEBBLES_L,PEBBLES,10,d23_to_d4,ridge,-0.005911901979337442,0.5072103431128792,-0.010056963172869332
PEBBLES_L,PEBBLES,25,d2_to_d3,ridge,-0.046284537181913166,0.49510173323285606,-0.0532742608667372
PEBBLES_L,PEBBLES,25,d2_to_d4,ridge,-0.04062634255348607,0.5017517517517518,-0.04868978354497425
PEBBLES_L,PEBBLES,25,d23_to_d4,ridge,-0.01395634838630433,0.484984984984985,-0.029494476834140585
PEBBLES_L,PEBBLES,50,d2_to_d3,ridge,-0.032773580554662285,0.5125284738041003,0.01151678600497653
PEBBLES_L,PEBBLES,50,d2_to_d4,ridge,-0.06368567200935726,0.5139165009940357,-0.06663433103522812
PEBBLES_L,PEBBLES,50,d23_to_d4,ridge,-0.024141432627876602,0.49875745526838966,-0.028840650204705515
PEBBLES_M,PEBBLES,1,d2_to_d3,ridge,-0.0029191485691801855,0.5012613521695257,0.020700423052047764
PEBBLES_M,PEBBLES,1,d2_to_d4,ridge,-0.005028141388420337,0.4976279650436954,0.013618672903169808
PEBBLES_M,PEBBLES,1,d23_to_d4,ridge,-0.001107146078450194,0.5036204744069913,0.021015290176420287
PEBBLES_M,PEBBLES,5,d2_to_d3,ridge,-0.014546775647021226,0.5055443548387096,0.037337414442175386
PEBBLES_M,PEBBLES,5,d2_to_d4,ridge,-0.014522518786345584,0.5126029448465186,0.048268726607375315
PEBBLES_M,PEBBLES,5,d23_to_d4,ridge,-0.0007683683084305226,0.5300723733466434,0.021482301733761904
PEBBLES_M,PEBBLES,10,d2_to_d3,ridge,-0.04424275026879476,0.49073839127125096,0.02578526286068615
PEBBLES_M,PEBBLES,10,d2_to_d4,ridge,-0.06122455111063663,0.5042162698412699,0.0332943118942022
PEBBLES_M,PEBBLES,10,d23_to_d4,ridge,-0.0027792138833091506,0.5007440476190477,0.0005465604367337658
PEBBLES_M,PEBBLES,25,d2_to_d3,ridge,-0.09802058767704414,0.4883429430935071,0.06180919666621025
PEBBLES_M,PEBBLES,25,d2_to_d4,ridge,-0.147661045027476,0.5119017790027562,0.0727102424556505
PEBBLES_M,PEBBLES,25,d23_to_d4,ridge,0.003296197303240378,0.5286895514908544,0.06215046620404215
PEBBLES_M,PEBBLES,50,d2_to_d3,ridge,-0.2442113652761997,0.4841571609632446,0.06378224324923865
PEBBLES_M,PEBBLES,50,d2_to_d4,ridge,-0.3573221909751816,0.5219657483246463,0.08671002307322812
PEBBLES_M,PEBBLES,50,d23_to_d4,ridge,0.0016533335020922912,0.5271779597915115,0.053934507730653156
PEBBLES_S,PEBBLES,1,d2_to_d3,ridge,-0.0036467568646794124,0.4936676798378926,-0.007036004848612588
PEBBLES_S,PEBBLES,1,d2_to_d4,ridge,-0.0019414780789872577,0.5172670807453417,0.036412645461643356
PEBBLES_S,PEBBLES,1,d23_to_d4,ridge,0.0006721214304895584,0.5180124223602485,0.05596625339251027
PEBBLES_S,PEBBLES,5,d2_to_d3,ridge,-0.009577340495090514,0.4817150063051702,-0.021776351136988753
PEBBLES_S,PEBBLES,5,d2_to_d4,ridge,-0.025142435877416158,0.48804780876494025,-0.0001875125014778539
PEBBLES_S,PEBBLES,5,d23_to_d4,ridge,-0.022223294075591316,0.4917828685258964,0.027372411221560047
PEBBLES_S,PEBBLES,10,d2_to_d3,ridge,-0.015876578536099695,0.47603513174404016,-0.035404603874579686
PEBBLES_S,PEBBLES,10,d2_to_d4,ridge,-0.043821986302065685,0.47869674185463656,0.0041299662253234375
PEBBLES_S,PEBBLES,10,d23_to_d4,ridge,-0.02677856985964633,0.47969924812030074,0.045321333356850665
PEBBLES_S,PEBBLES,25,d2_to_d3,ridge,-0.01991856921916546,0.503387703889586,-0.018290141933822782
PEBBLES_S,PEBBLES,25,d2_to_d4,ridge,-0.06741387307040392,0.47695390781563124,0.050574429061101815
PEBBLES_S,PEBBLES,25,d23_to_d4,ridge,-0.05677608374578447,0.4746993987975952,0.07519504838032932
PEBBLES_S,PEBBLES,50,d2_to_d3,ridge,-0.03134192896636523,0.48452830188679247,-0.030777814725699168
PEBBLES_S,PEBBLES,50,d2_to_d4,ridge,-0.14452712854138206,0.48375,0.1117739867196823
PEBBLES_S,PEBBLES,50,d23_to_d4,ridge,-0.10386730893500062,0.4805,0.11935248541221026
PEBBLES_XL,PEBBLES,1,d2_to_d3,ridge,0.0010214380680847457,0.5095573440643864,0.047677524350948686
PEBBLES_XL,PEBBLES,1,d2_to_d4,ridge,-0.005534050842293414,0.504,-0.00286105003828759
PEBBLES_XL,PEBBLES,1,d23_to_d4,ridge,-0.003989646166342009,0.498,0.011907638190191862
PEBBLES_XL,PEBBLES,5,d2_to_d3,ridge,-0.0022603701306733726,0.5225270576390637,0.017566875100613548
PEBBLES_XL,PEBBLES,5,d2_to_d4,ridge,-0.013169899871005475,0.4912368552829244,0.007304325609124859
PEBBLES_XL,PEBBLES,5,d23_to_d4,ridge,-0.005884865840674713,0.4982473710565849,0.038907291137850394
PEBBLES_XL,PEBBLES,10,d2_to_d3,ridge,-0.0035175675437677523,0.49923819197562214,-0.0024107898853386175
PEBBLES_XL,PEBBLES,10,d2_to_d4,ridge,-0.009442254933503147,0.49950347567030784,0.005160391284198691
PEBBLES_XL,PEBBLES,10,d23_to_d4,ridge,-0.0005940405498532364,0.5136544190665343,0.0900801268405705
PEBBLES_XL,PEBBLES,25,d2_to_d3,ridge,-0.008794066201942785,0.47904040404040404,-0.05476336399073174
PEBBLES_XL,PEBBLES,25,d2_to_d4,ridge,-0.012159387075405537,0.503996003996004,0.008342783703416744
PEBBLES_XL,PEBBLES,25,d23_to_d4,ridge,-0.0014648839169291161,0.5157342657342657,0.14014045336635178
PEBBLES_XL,PEBBLES,50,d2_to_d3,ridge,-0.008209060307861726,0.4772784333417022,-0.027923551886955948
PEBBLES_XL,PEBBLES,50,d2_to_d4,ridge,-0.021390937055567383,0.5022533800701051,0.03896076892168081
PEBBLES_XL,PEBBLES,50,d23_to_d4,ridge,-0.019045112832836386,0.5225338007010516,0.1691041871447592
PEBBLES_XS,PEBBLES,1,d2_to_d3,ridge,-0.0062973874456297985,0.5016335762754461,0.03405095556403382
PEBBLES_XS,PEBBLES,1,d2_to_d4,ridge,-0.03977824510232453,0.4992488733099649,-0.0018591030615146744
PEBBLES_XS,PEBBLES,1,d23_to_d4,ridge,-0.0022137039762231137,0.5105157736604907,0.026430901766851846
PEBBLES_XS,PEBBLES,5,d2_to_d3,ridge,-0.006259349875513687,0.5101112234580384,0.009234421562049318
PEBBLES_XS,PEBBLES,5,d2_to_d4,ridge,-0.007615595783758922,0.5145558596665837,0.014703748049312198
PEBBLES_XS,PEBBLES,5,d23_to_d4,ridge,-0.0021103039467811335,0.5150534958945011,0.016123410525340803
PEBBLES_XS,PEBBLES,10,d2_to_d3,ridge,-0.004651848417377202,0.5162271805273834,0.04371525732118223
PEBBLES_XS,PEBBLES,10,d2_to_d4,ridge,-0.011731872765266882,0.5221919166873296,0.06266442285063499
PEBBLES_XS,PEBBLES,10,d23_to_d4,ridge,0.003149314002750536,0.5264071410860401,0.060673014438650946
PEBBLES_XS,PEBBLES,25,d2_to_d3,ridge,-0.015193663613876529,0.5078967159689145,0.035030442266699914
PEBBLES_XS,PEBBLES,25,d2_to_d4,ridge,-0.04507738894477864,0.5048908954100828,0.050043407304416504
PEBBLES_XS,PEBBLES,25,d23_to_d4,ridge,-0.0035328206789646543,0.5189365437672435,0.034378834245943485
PEBBLES_XS,PEBBLES,50,d2_to_d3,ridge,-0.012751507020121844,0.5024105556965237,0.02581184549371022
PEBBLES_XS,PEBBLES,50,d2_to_d4,ridge,-0.018970934775194292,0.4887124782932275,0.04407500736101635
PEBBLES_XS,PEBBLES,50,d23_to_d4,ridge,-0.006895689679240924,0.49962788389977675,0.009275916064109912
ROBOT_DISHES,ROBOT,1,d2_to_d3,ridge,0.0014835613414049265,0.5189968182668913,0.04162457432352252
ROBOT_DISHES,ROBOT,1,d2_to_d4,ridge,0.009875510837228374,0.5812356979405034,0.38792178523117066
ROBOT_DISHES,ROBOT,1,d23_to_d4,ridge,0.007731033625149819,0.5949656750572082,0.2666276488101135
ROBOT_DISHES,ROBOT,5,d2_to_d3,ridge,-0.00683829410923642,0.49019607843137253,0.005197787643727959
ROBOT_DISHES,ROBOT,5,d2_to_d4,ridge,-0.021364730432285484,0.450354609929078,-0.22068512692673573
ROBOT_DISHES,ROBOT,5,d23_to_d4,ridge,-0.006774020483451215,0.45271867612293143,-0.12858308772207613
ROBOT_DISHES,ROBOT,10,d2_to_d3,ridge,-0.009935475078711953,0.506266162721305,0.004256477839839621
ROBOT_DISHES,ROBOT,10,d2_to_d4,ridge,-0.011088201385973884,0.4722222222222222,-0.08216691436325434
ROBOT_DISHES,ROBOT,10,d23_to_d4,ridge,0.00021879973817340304,0.5128600823045267,0.03240236915159435
ROBOT_DISHES,ROBOT,25,d2_to_d3,ridge,-0.023517446212828474,0.49144050104384135,0.024504625370621227
ROBOT_DISHES,ROBOT,25,d2_to_d4,ridge,-0.043536570427439525,0.4630171333054743,0.16653488266927496
ROBOT_DISHES,ROBOT,25,d23_to_d4,ridge,-0.02292410000490941,0.48641872127037195,0.11219160406915353
ROBOT_DISHES,ROBOT,50,d2_to_d3,ridge,-0.023081384074375322,0.4964927663305568,0.0904653405383995
ROBOT_DISHES,ROBOT,50,d2_to_d4,ridge,-0.20545357961855126,0.45114638447971783,0.07101107264574617
ROBOT_DISHES,ROBOT,50,d23_to_d4,ridge,-0.1059882034584414,0.45008818342151674,0.066299958374165
ROBOT_IRONING,ROBOT,1,d2_to_d3,ridge,-0.17176503308493563,0.517490952955368,0.05458105912773423
ROBOT_IRONING,ROBOT,1,d2_to_d4,ridge,-0.6686840732655996,0.5006501950585176,0.12718229672335646
ROBOT_IRONING,ROBOT,1,d23_to_d4,ridge,0.017066176150642764,0.5581274382314695,0.14910068976492435
ROBOT_IRONING,ROBOT,5,d2_to_d3,ridge,-0.26120737214468925,0.47790868924889546,-0.01624784197861578
ROBOT_IRONING,ROBOT,5,d2_to_d4,ridge,-1.0355431552374084,0.4963466868228773,0.060843241371508455
ROBOT_IRONING,ROBOT,5,d23_to_d4,ridge,-0.0035151593812898785,0.5225497606449987,0.0675234353300701
ROBOT_IRONING,ROBOT,10,d2_to_d3,ridge,-0.25100445003326355,0.4688888888888889,-0.034589520978652734
ROBOT_IRONING,ROBOT,10,d2_to_d4,ridge,-0.9521887557342514,0.5044136191677175,0.06083296832115325
ROBOT_IRONING,ROBOT,10,d23_to_d4,ridge,-0.006669407723424392,0.5245901639344263,0.03770008322133377
ROBOT_IRONING,ROBOT,25,d2_to_d3,ridge,-0.31303262312945956,0.4356826022671267,-0.07495856997830237
ROBOT_IRONING,ROBOT,25,d2_to_d4,ridge,-0.9792071672349425,0.5054917623564653,0.0963489993389847
ROBOT_IRONING,ROBOT,25,d23_to_d4,ridge,-0.02696880781300859,0.4970044932601098,0.0034019905462493263
ROBOT_IRONING,ROBOT,50,d2_to_d3,ridge,-0.4484305993100992,0.41697877652933835,-0.13269528773068948
ROBOT_IRONING,ROBOT,50,d2_to_d4,ridge,-1.289312011204995,0.5006192717364379,0.10327245048765789
ROBOT_IRONING,ROBOT,50,d23_to_d4,ridge,-0.09826145162072608,0.5028486499876146,-0.028637028453445474
ROBOT_LAUNDRY,ROBOT,1,d2_to_d3,ridge,-0.004377362189611267,0.49645569620253166,-0.002072179483319529
ROBOT_LAUNDRY,ROBOT,1,d2_to_d4,ridge,-0.0038423088480783463,0.4930382894082546,0.008765718838872541
ROBOT_LAUNDRY,ROBOT,1,d23_to_d4,ridge,0.00025027941157218514,0.4965191447041273,0.025250340195310948
ROBOT_LAUNDRY,ROBOT,5,d2_to_d3,ridge,-0.018304449792145627,0.49536689206110696,0.0036571652433120077
ROBOT_LAUNDRY,ROBOT,5,d2_to_d4,ridge,-0.08023630187833719,0.5088028169014085,0.023330805049019493
ROBOT_LAUNDRY,ROBOT,5,d23_to_d4,ridge,-0.023436695250829143,0.5080482897384306,0.0200211600587534
ROBOT_LAUNDRY,ROBOT,10,d2_to_d3,ridge,-0.008766017906394863,0.5020161290322581,0.03385061702209503
ROBOT_LAUNDRY,ROBOT,10,d2_to_d4,ridge,-0.07607720818869912,0.499,-0.016830757740218326
ROBOT_LAUNDRY,ROBOT,10,d23_to_d4,ridge,-0.02219027050832545,0.492,0.003173963486428133
ROBOT_LAUNDRY,ROBOT,25,d2_to_d3,ridge,-0.019172023193016807,0.5265419615773509,0.06157762528719878
ROBOT_LAUNDRY,ROBOT,25,d2_to_d4,ridge,-0.3013406904286511,0.4963921373475989,0.05683770454084802
ROBOT_LAUNDRY,ROBOT,25,d23_to_d4,ridge,-0.06959959677260996,0.5013684996267729,0.05927324424559848
ROBOT_LAUNDRY,ROBOT,50,d2_to_d3,ridge,-0.0313082722200273,0.5079285174930783,0.06512610536597135
ROBOT_LAUNDRY,ROBOT,50,d2_to_d4,ridge,-0.37720138387691327,0.480658847017719,0.07341392246227521
ROBOT_LAUNDRY,ROBOT,50,d23_to_d4,ridge,-0.08376681153088761,0.48115797354629397,0.06418456697137334
ROBOT_MOPPING,ROBOT,1,d2_to_d3,ridge,-0.013296360963917175,0.5042864346949067,0.020516060235439882
