product,category,test_day,model,feature,importance
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,rf_depth4_lodo,mid_diff_1,0.06796693722829603
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_5,0.032238375541444944
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_10,0.1344821894522017
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_25,0.13050210612373384
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_50,0.18485191239202195
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_100,0.1579635996909127
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_250,0.2394139944214356
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,spread,0.2793032841716343
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,top_imbalance,0.3373481693919067
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,microprice_edge,0.3373481693923646
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,mid_diff_1,-1.3969684335149601
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_5,0.06306526941695208
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_10,-0.6671250659110592
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_25,0.486159490908941
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_50,-1.4593981110773278
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_100,1.2294182680472927
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_250,-0.2974676203852518
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,spread,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,top_imbalance,0.0032522443950946
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,microprice_edge,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,mid_diff_1,0.1252360944911279
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_5,0.027447194391567488
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_10,0.028996011312669854
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_25,0.14516909525262653
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_50,0.2505302059647636
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_100,0.22567633484364136
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_250,0.19369281934850865
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,spread,-0.9905374616083408
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,top_imbalance,-0.48210103204755855
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,microprice_edge,0.9906406220038034
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,mid_diff_1,-1.8186648517165271
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_5,-0.1861412163393496
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_10,-1.145072061427108
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_25,1.1373943829897701
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_50,-1.9492981441842454
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_100,1.3596701055779767
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_250,-1.2628403739126641
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,spread,0.059851576769002185
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,top_imbalance,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,microprice_edge,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,mid_diff_1,0.04458351963166828
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_5,0.010546662871063626
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_10,0.10623699190429944
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_25,0.22237467659288615
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_50,0.16022837705300907
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_100,0.13211519501731372
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_250,0.2640630001607575
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,spread,-0.4083354213298381
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,top_imbalance,-1.4708862475894855
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,microprice_edge,1.2363887515862475
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,mid_diff_1,-2.1580513999841697
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,past_mid_diff_5,-0.5871667473995842
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,past_mid_diff_10,-1.4795539821997648
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,roll_z_25,2.3383425341086745
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,roll_z_50,-1.1896443035861597
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,roll_z_100,0.634008802086759
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,roll_z_250,-1.3556905853236085
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,spread,0.10854588385219291
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,top_imbalance,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,microprice_edge,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,mid_diff_1,0.03831990069541202
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_5,0.03205783804393846
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_10,0.11425249037401296
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_25,0.19864887312081092
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_50,0.1458529742233395
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_100,0.15613921165260725
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_250,0.20618282803768595
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,spread,-0.31292852364088275
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,top_imbalance,3.618087228645141
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,microprice_edge,-2.9550184532295622
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,mid_diff_1,-0.23129334829848858
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_5,-0.25000302450386946
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_10,-1.5680125605332729
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,roll_z_25,1.1674570981794736
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,roll_z_50,-1.1556211582918443
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,roll_z_100,1.091527024579878
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ridge_lodo,roll_z_250,-0.15227105982193015
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,spread,0.07176294806696788
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,top_imbalance,0.0013690397334833843
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,microprice_edge,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,mid_diff_1,0.06099873842288561
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_5,0.07678576901399006
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_10,0.10513699417204676
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_25,0.09327621213735598
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_50,0.13609186209903418
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_100,0.1234390541027439
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_250,0.33113938225149214
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,spread,-1.1365635994514078
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,top_imbalance,-3.2949389564333575
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,microprice_edge,3.2672013442577144
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,mid_diff_1,0.4078494758978186
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_5,0.05991471003882275
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_10,-0.6680937513309864
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,roll_z_25,-0.18124049789414604
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,roll_z_50,-1.0321616779332645
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,roll_z_100,1.87355531318432
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,ridge_lodo,roll_z_250,-1.2271115409940216
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,spread,0.11928598650298311
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,top_imbalance,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,microprice_edge,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,mid_diff_1,0.05181692278135237
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_5,0.08975756445919608
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_10,0.12263548716074768
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_25,0.05224838336614335
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_50,0.2170594345891056
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_100,0.1321091431446719
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_250,0.21508707799579996
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,spread,-1.2702619579499963
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,top_imbalance,-4.616453128437891
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,microprice_edge,4.679079088489176
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,mid_diff_1,0.14754182095867655
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,past_mid_diff_5,1.0456738222140363
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,past_mid_diff_10,-0.7642274475310621
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,roll_z_25,-0.7419955295437676
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,roll_z_50,3.780254790494518
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,roll_z_100,-5.65287745944421
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,ridge_lodo,roll_z_250,1.6817127446803641
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,spread,0.18607341714130105
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,top_imbalance,0.0018422256390684605
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,microprice_edge,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,mid_diff_1,0.0410338026555217
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_5,0.05512445898494603
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_10,0.07481936165619515
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_25,0.06173109170783327
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_50,0.030418630190123377
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_100,0.26377559717302973
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_250,0.2851814148519813
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,spread,-0.9687151155770678
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,top_imbalance,3.0606669241754867
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,microprice_edge,-2.7994249666872997
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,mid_diff_1,-0.18898822385712613
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_5,-0.0036810881146795748
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_10,0.08301139811385658
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,roll_z_25,-1.5993866017625267
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,roll_z_50,3.60549593154218
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,roll_z_100,-2.0005034535700092
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,ridge_lodo,roll_z_250,0.43555376772654636
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,spread,0.032152459801778395
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,top_imbalance,0.005575039701867861
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,microprice_edge,0.005264213889338949
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,mid_diff_1,0.06727987732892249
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_5,0.07442190769634105
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_10,0.09459044228489193
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_25,0.07614922537364963
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_50,0.11665931157103797
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_100,0.1972924245195694
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_250,0.3306150978326023
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,spread,-1.7066685087842879
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,top_imbalance,1.0644692804937306
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,microprice_edge,-0.6247823830172177
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,mid_diff_1,-0.2369561631523009
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_5,-0.3454798546268697
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_10,1.3763959851756047
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,roll_z_25,-2.4253166291791275
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,roll_z_50,2.4954999282635772
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,roll_z_100,-1.8558497150164557
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,ridge_lodo,roll_z_250,2.0411564281204613
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,spread,0.048229745097675865
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,top_imbalance,0.03798461997789667
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,microprice_edge,0.018822448940622266
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,mid_diff_1,0.10506350179950291
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_5,0.1644686732175929
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_10,0.15076838048771463
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_25,0.07488792525908795
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_50,0.12198849844685976
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_100,0.1092228394870981
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_250,0.16856336728594898
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,spread,-1.2484766054276235
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,top_imbalance,-0.5475399585404579
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,microprice_edge,0.9801430089210409
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,mid_diff_1,-0.27422786253569
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,past_mid_diff_5,0.31597712403027606
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,past_mid_diff_10,0.9413804965927891
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,roll_z_25,-2.5162629587712884
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,roll_z_50,1.5619397092182876
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,roll_z_100,1.5380834306146243
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,ridge_lodo,roll_z_250,-1.3787858855165493
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,spread,0.0741256648541923
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,top_imbalance,0.015524625705754892
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,microprice_edge,0.004166053139463636
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,mid_diff_1,0.06706674461107613
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_5,0.06628293039152792
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,past_mid_diff_10,0.22256060766358185
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_25,0.1010678551035212
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_50,0.10199441555783251
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_100,0.14661736391262406
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,rf_depth4_lodo,roll_z_250,0.2005937390604256
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,spread,-0.8616628469696785
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,top_imbalance,0.49855079895174054
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,microprice_edge,-0.20001532166010424
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,mid_diff_1,0.5555061927685051
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_5,-1.0221453261032425
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,past_mid_diff_10,-1.2109960869979801
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_25,0.562544445939235
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_50,-0.29833068100344445
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_100,1.6225597234705431
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,ridge_lodo,roll_z_250,-1.2044771491269959
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,spread,0.10284099388475859
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,top_imbalance,0.0
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,microprice_edge,0.0
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,mid_diff_1,0.09833492110395499
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_5,0.1379508734732282
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,past_mid_diff_10,0.1034722047776823
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_25,0.10408157494699756
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_50,0.1696584841170536
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_100,0.13090193060448638
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,rf_depth4_lodo,roll_z_250,0.15275901709183834
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,spread,0.16941603698401428
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,top_imbalance,-1.741090798902918
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,microprice_edge,2.4169583304654334
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,mid_diff_1,1.110942271145886
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_5,-0.6919388440479906
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,past_mid_diff_10,-0.16900943410834046
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_25,-0.678720710001259
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_50,0.5813459987507162
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_100,0.5282133858700833
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,ridge_lodo,roll_z_250,-0.9878461705129125
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,spread,0.014368849447111755
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,top_imbalance,0.002036354415325749
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,microprice_edge,0.01378623377558212
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,mid_diff_1,0.07241014245772323
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_5,0.0656702659003614
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,past_mid_diff_10,0.06388029689956731
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_25,0.1151712696097672
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_50,0.2537088107312323
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_100,0.2768339250629449
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,rf_depth4_lodo,roll_z_250,0.12213385170038403
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,4,ridge_lodo,spread,-0.13450546720282908
