product,category,test_day,model,r2,pred_actual_corr,direction_accuracy
SNACKPACK_PISTACHIO,SNACKPACK,2,ridge_lodo,-0.006057309705637115,0.012420509820659611,0.48943894389438947
SNACKPACK_PISTACHIO,SNACKPACK,2,rf_depth4_lodo,-0.013085841618298621,-0.017151152725965322,0.4755775577557756
SNACKPACK_PISTACHIO,SNACKPACK,3,ridge_lodo,-0.0028799246005928314,0.02494923253129444,0.4974687816402295
SNACKPACK_PISTACHIO,SNACKPACK,3,rf_depth4_lodo,-0.00737163967631016,-0.024720573512779495,0.47721903476206545
SNACKPACK_PISTACHIO,SNACKPACK,4,ridge_lodo,0.0031392139477802727,0.05806427786448398,0.509810442301297
SNACKPACK_PISTACHIO,SNACKPACK,4,rf_depth4_lodo,-0.00813080100042951,-0.0072294004516142655,0.49018955769870304
SNACKPACK_RASPBERRY,SNACKPACK,2,ridge_lodo,-0.00930457232892512,-0.01744849041181893,0.48316831683168315
SNACKPACK_RASPBERRY,SNACKPACK,2,rf_depth4_lodo,-0.006555868846520374,0.011290708385565621,0.497029702970297
SNACKPACK_RASPBERRY,SNACKPACK,3,ridge_lodo,0.0007737661031785859,0.03256726504790857,0.5075936550793115
SNACKPACK_RASPBERRY,SNACKPACK,3,rf_depth4_lodo,-0.0007408509370729899,0.028025597889472845,0.4954438069524131
SNACKPACK_RASPBERRY,SNACKPACK,4,ridge_lodo,-6.921202975940233e-05,0.03144688905163058,0.5028267376122381
SNACKPACK_RASPBERRY,SNACKPACK,4,rf_depth4_lodo,-0.009668988971357262,0.011982413803874731,0.5021616228799468
SNACKPACK_STRAWBERRY,SNACKPACK,2,ridge_lodo,-0.006982677463750031,-0.0011997120029948885,0.5122112211221123
SNACKPACK_STRAWBERRY,SNACKPACK,2,rf_depth4_lodo,-0.013481753305247146,-0.015199321412129803,0.4881188118811881
SNACKPACK_STRAWBERRY,SNACKPACK,3,ridge_lodo,0.0018892147686961902,0.04591239373010306,0.49206884913938576
SNACKPACK_STRAWBERRY,SNACKPACK,3,rf_depth4_lodo,0.0028498326285493203,0.05399534939187931,0.5059061761727979
SNACKPACK_STRAWBERRY,SNACKPACK,4,ridge_lodo,0.0018327831324088661,0.05327711990987661,0.50881277020286
SNACKPACK_STRAWBERRY,SNACKPACK,4,rf_depth4_lodo,-0.005943629433643904,0.01447493971755375,0.5114732291320253
SNACKPACK_VANILLA,SNACKPACK,2,ridge_lodo,-0.0024145388593306283,0.006397194192128039,0.5006600660066006
SNACKPACK_VANILLA,SNACKPACK,2,rf_depth4_lodo,-0.002219164939465168,0.013880298127605443,0.5052805280528053
SNACKPACK_VANILLA,SNACKPACK,3,ridge_lodo,-0.004950227634655802,-0.011738302633085845,0.48464394195072563
SNACKPACK_VANILLA,SNACKPACK,3,rf_depth4_lodo,-0.005484936659017503,-0.0006616117296236688,0.505568680391495
SNACKPACK_VANILLA,SNACKPACK,4,ridge_lodo,-0.003619975706056433,0.010768132569357205,0.5014965081476555
SNACKPACK_VANILLA,SNACKPACK,4,rf_depth4_lodo,-0.007385021304693096,-0.011898964646210231,0.48752909876953776
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,2,ridge_lodo,-0.00027220648700998495,0.04051016728743396,0.5006600660066006
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,2,rf_depth4_lodo,-0.0034361319994333783,0.030500096671463778,0.500990099009901
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,3,ridge_lodo,-0.005525484448919427,-0.0029464772311421274,0.49004387445156933
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,3,rf_depth4_lodo,-0.004179318154358125,0.014748259947212527,0.5008437394532569
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,4,ridge_lodo,-0.008751576566284891,-0.0210368513674402,0.46657798470236117
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,4,rf_depth4_lodo,-0.004989967447631916,0.010047228290077898,0.49817093448619887
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,2,ridge_lodo,-0.005343770894143063,-0.0022583936904679,0.49636963696369635
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,2,rf_depth4_lodo,0.0032533173525212122,0.06335505028411192,0.5099009900990099
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,3,ridge_lodo,-0.0006460697282153482,0.024183043263562784,0.49915626054674317
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,3,rf_depth4_lodo,-3.2069945588020232e-06,0.045521094214109485,0.5059061761727979
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,4,ridge_lodo,-0.0006635944589106213,0.02378550844599867,0.5074825407382774
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,4,rf_depth4_lodo,-0.0027133714365508155,0.038081426979855705,0.49052211506484866
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,2,ridge_lodo,-0.004242774044351583,0.005163015911646513,0.49306930693069306
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,2,rf_depth4_lodo,-0.008076557972080067,-0.018993012567443276,0.4891089108910891
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,ridge_lodo,-0.01373742319760951,-0.007920127954454665,0.503206209922376
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,rf_depth4_lodo,-0.027192327269221384,-0.047590944670213194,0.49308133648329394
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,ridge_lodo,0.0010426401097389792,0.04947399962269634,0.5177918190887928
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,rf_depth4_lodo,-0.007231730554380533,-0.009706853018686738,0.5071499833721317
TRANSLATOR_SPACE_GRAY,TRANSLATOR,2,ridge_lodo,-0.0034273782197054015,0.010779248622277636,0.5075907590759076
TRANSLATOR_SPACE_GRAY,TRANSLATOR,2,rf_depth4_lodo,-0.009155987085412542,-0.024426908313516675,0.5052805280528053
TRANSLATOR_SPACE_GRAY,TRANSLATOR,3,ridge_lodo,-0.005003069670552751,0.037034558198460917,0.5075936550793115
TRANSLATOR_SPACE_GRAY,TRANSLATOR,3,rf_depth4_lodo,-0.009355634878722041,0.025731627726966234,0.48059399257509283
TRANSLATOR_SPACE_GRAY,TRANSLATOR,4,ridge_lodo,-0.011322274445823899,-0.0010812195307290107,0.49151978716328565
TRANSLATOR_SPACE_GRAY,TRANSLATOR,4,rf_depth4_lodo,-0.01515962769331547,-0.016047680877951928,0.48154306617891585
TRANSLATOR_VOID_BLUE,TRANSLATOR,2,ridge_lodo,-0.0003192707750943047,0.02678236814633599,0.4986798679867987
TRANSLATOR_VOID_BLUE,TRANSLATOR,2,rf_depth4_lodo,-0.0061857700376997116,0.0015325693564521257,0.5052805280528053
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,ridge_lodo,-0.008288914088058208,-0.01767228051553245,0.481606479919001
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,rf_depth4_lodo,-0.002138745853724311,0.02412021085187411,0.508268646641917
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ridge_lodo,-0.005644523715927274,-0.0028961443497716767,0.492184901895577
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,rf_depth4_lodo,-0.0068381662724210646,0.0006371323876913068,0.49584303292317927
UV_VISOR_AMBER,UV_VISOR,2,ridge_lodo,-0.00248647993525819,0.026480336633611625,0.5092409240924093
UV_VISOR_AMBER,UV_VISOR,2,rf_depth4_lodo,-0.004152819109678463,0.011140951411505746,0.4993399339933993
UV_VISOR_AMBER,UV_VISOR,3,ridge_lodo,-0.0010767565257334688,0.03186554431133598,0.5143435707053662
UV_VISOR_AMBER,UV_VISOR,3,rf_depth4_lodo,-0.005819137591820844,0.014599239613684142,0.5096186297671279
UV_VISOR_AMBER,UV_VISOR,4,ridge_lodo,0.002510027416437133,0.05190667624394264,0.4965081476554706
UV_VISOR_AMBER,UV_VISOR,4,rf_depth4_lodo,0.002051952128199086,0.05016344124202191,0.49151978716328565
UV_VISOR_MAGENTA,UV_VISOR,2,ridge_lodo,0.0015109623383082749,0.0512251215738343,0.5132013201320133
UV_VISOR_MAGENTA,UV_VISOR,2,rf_depth4_lodo,-0.0006315996041230676,0.051748192051281415,0.501980198019802
UV_VISOR_MAGENTA,UV_VISOR,3,ridge_lodo,0.005438613385686741,0.07490811327313128,0.5170435369557881
UV_VISOR_MAGENTA,UV_VISOR,3,rf_depth4_lodo,0.004398769555188697,0.06926396336829009,0.5062436719541006
UV_VISOR_MAGENTA,UV_VISOR,4,ridge_lodo,0.002345719246329314,0.054964377147340295,0.5141336880611905
UV_VISOR_MAGENTA,UV_VISOR,4,rf_depth4_lodo,-0.0073956136749528945,0.005586636110325052,0.49817093448619887
UV_VISOR_ORANGE,UV_VISOR,2,ridge_lodo,-0.004775169602863061,-0.0011080068641312708,0.48283828382838284
UV_VISOR_ORANGE,UV_VISOR,2,rf_depth4_lodo,-0.012373479003055188,-0.026850262951493967,0.499009900990099
UV_VISOR_ORANGE,UV_VISOR,3,ridge_lodo,-0.000253313453233428,0.02132311738042411,0.49713128585892674
UV_VISOR_ORANGE,UV_VISOR,3,rf_depth4_lodo,-0.004476597186193532,-0.007972222559518554,0.4853189335133311
UV_VISOR_ORANGE,UV_VISOR,4,ridge_lodo,-0.0018355007342927276,0.015489365802258672,0.49983372131692716
UV_VISOR_ORANGE,UV_VISOR,4,rf_depth4_lodo,-0.00693997688302983,0.0050473043974676056,0.5031592949783837
UV_VISOR_RED,UV_VISOR,2,ridge_lodo,-0.0007720544938263352,0.021184265072002998,0.5072607260726073
UV_VISOR_RED,UV_VISOR,2,rf_depth4_lodo,-0.0017002389280429409,0.018281248904024428,0.5158415841584159
UV_VISOR_RED,UV_VISOR,3,ridge_lodo,-0.005000067870712055,0.010786292848786896,0.4994937563280459
UV_VISOR_RED,UV_VISOR,3,rf_depth4_lodo,-0.005560007844397585,0.025327867740880215,0.506918663516706
UV_VISOR_RED,UV_VISOR,4,ridge_lodo,-0.0014083525543842068,0.017852847344523203,0.5091453275690057
UV_VISOR_RED,UV_VISOR,4,rf_depth4_lodo,-0.010207640430685228,-0.010253689062427022,0.4941802460924509
UV_VISOR_YELLOW,UV_VISOR,2,ridge_lodo,-0.0030075081491300892,0.0639106406720947,0.48943894389438947
UV_VISOR_YELLOW,UV_VISOR,2,rf_depth4_lodo,-0.01045138259974121,0.02227835263947104,0.48283828382838284
UV_VISOR_YELLOW,UV_VISOR,3,ridge_lodo,0.0016421234561428966,0.048881491722041086,0.5173810327370908
UV_VISOR_YELLOW,UV_VISOR,3,rf_depth4_lodo,-0.0015741613533328813,0.021166153617320823,0.5079311508606142
UV_VISOR_YELLOW,UV_VISOR,4,ridge_lodo,-0.011424950000962664,0.02458520590440186,0.49318257399401394
UV_VISOR_YELLOW,UV_VISOR,4,rf_depth4_lodo,-0.018692657224333553,-0.018760474701990756,0.4842035251080811
